\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"23962\",\"32\",\"text\",\"0\",\"23974\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"40864\",\"\",\"instructions\",\"1\",\"64849\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":40861}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"38086\",\"\",\"survey-multi-choice\",\"2\",\"103045\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"110325\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"117721\",\"0.0-4.0\",\"\",\"\",\"3-1\",\"5877\",\"39\",\"0\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"nala:la\",\"Left\",\"37\",\"1\",\"1\",\"4\",\"S\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"123139\",\"0.0-5.0\",\"\",\"\",\"3-1\",\"3877\",\"39\",\"1\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"papata\",\"Left\",\"39\",\"1\",\"2\",\"4\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"129498\",\"0.0-6.0\",\"\",\"\",\"3-1\",\"4824\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"na:la:na\",\"Down\",\"40\",\"1\",\"3\",\"4\",\"S\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"135170\",\"0.0-7.0\",\"\",\"\",\"3-1\",\"4138\",\"38\",\"0\",\"Training\",\"Stims/Figures/19-C-20-4.bmp\",\"ma:la:na\",\"Down\",\"40\",\"1\",\"4\",\"4\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"141462\",\"0.0-8.0\",\"\",\"\",\"3-1\",\"4759\",\"38\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"ma:la:la\",\"Down\",\"40\",\"1\",\"5\",\"4\",\"S\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"147081\",\"0.0-9.0\",\"\",\"\",\"3-1\",\"4083\",\"40\",\"1\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"papa:ta\",\"Up\",\"40\",\"1\",\"6\",\"4\",\"P\",\"J\",\"6\"
