\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"95202\",\"32\",\"text\",\"0\",\"95208\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"169722\",\"\",\"instructions\",\"1\",\"264932\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":169720}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"31117\",\"\",\"survey-multi-choice\",\"2\",\"296084\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"310390\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"317089\",\"0.0-4.0\",\"\",\"\",\"2-5\",\"5187\",\"38\",\"0\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"nala:na\",\"Up\",\"40\",\"1\",\"1\",\"2\",\"S\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"322283\",\"0.0-5.0\",\"\",\"\",\"2-5\",\"3686\",\"40\",\"1\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"ta:kata\",\"Down\",\"40\",\"1\",\"2\",\"2\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"328233\",\"0.0-6.0\",\"\",\"\",\"2-5\",\"4444\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"ta:kata\",\"Up\",\"38\",\"1\",\"3\",\"2\",\"P\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"334050\",\"0.0-7.0\",\"\",\"\",\"2-5\",\"4308\",\"39\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"nala:na\",\"Right\",\"37\",\"1\",\"4\",\"2\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"339660\",\"0.0-8.0\",\"\",\"\",\"2-5\",\"4102\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"nala:na\",\"Down\",\"38\",\"1\",\"5\",\"2\",\"S\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"345588\",\"0.0-9.0\",\"\",\"\",\"2-5\",\"4419\",\"37\",\"0\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"nala:na\",\"Left\",\"39\",\"1\",\"6\",\"2\",\"S\",\"J\",\"6\"
