\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"68348\",\"32\",\"text\",\"0\",\"68353\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"67218\",\"\",\"instructions\",\"1\",\"135571\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":67218}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"19830\",\"\",\"survey-multi-choice\",\"2\",\"155421\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"163167\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"174825\",\"0.0-4.0\",\"\",\"\",\"2-3\",\"10122\",\"38\",\"0\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"pa:pa:ka\",\"Down\",\"40\",\"1\",\"1\",\"5\",\"P\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"182335\",\"0.0-5.0\",\"\",\"\",\"2-3\",\"5989\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"mama:la\",\"Down\",\"38\",\"1\",\"2\",\"5\",\"S\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"188846\",\"0.0-6.0\",\"\",\"\",\"2-3\",\"4982\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"pa:kata\",\"Down\",\"40\",\"1\",\"3\",\"5\",\"P\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"208530\",\"0.0-7.0\",\"\",\"\",\"2-3\",\"18162\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"malala\",\"Right\",\"37\",\"1\",\"4\",\"5\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"215528\",\"0.0-8.0\",\"\",\"\",\"2-3\",\"5466\",\"37\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"pa:kaka\",\"Left\",\"37\",\"1\",\"5\",\"5\",\"P\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"222842\",\"0.0-9.0\",\"\",\"\",\"2-3\",\"5784\",\"40\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"na:ma:na\",\"Down\",\"38\",\"1\",\"6\",\"5\",\"S\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"229610\",\"0.0-10.0\",\"\",\"\",\"2-3\",\"5241\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"ma:mana\",\"Up\",\"40\",\"1\",\"7\",\"5\",\"S\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"238173\",\"0.0-11.0\",\"\",\"\",\"2-3\",\"7034\",\"39\",\"0\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"nala:na\",\"Right\",\"37\",\"1\",\"8\",\"5\",\"S\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"244460\",\"0.0-12.0\",\"\",\"\",\"2-3\",\"4755\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"takaka\",\"Left\",\"37\",\"1\",\"9\",\"5\",\"P\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"250389\",\"0.0-13.0\",\"\",\"\",\"2-3\",\"4394\",\"39\",\"0\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"papata\",\"Left\",\"37\",\"1\",\"10\",\"5\",\"P\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"256373\",\"0.0-14.0\",\"\",\"\",\"2-3\",\"4457\",\"39\",\"0\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"tapa:ta\",\"Left\",\"37\",\"1\",\"11\",\"5\",\"P\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"262858\",\"0.0-15.0\",\"\",\"\",\"2-3\",\"4968\",\"37\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"nalana\",\"Right\",\"37\",\"1\",\"12\",\"5\",\"S\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"268726\",\"0.0-16.0\",\"\",\"\",\"2-3\",\"4336\",\"40\",\"0\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"tapaka\",\"Up\",\"38\",\"1\",\"13\",\"5\",\"P\",\"J\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"274403\",\"0.0-17.0\",\"\",\"\",\"2-3\",\"4151\",\"40\",\"1\",\"Training\",\"Stims/Figures/19-J-10-4.bmp\",\"na:mana\",\"Up\",\"40\",\"1\",\"14\",\"5\",\"S\",\"J\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"280805\",\"0.0-18.0\",\"\",\"\",\"2-3\",\"4870\",\"40\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"namala\",\"Up\",\"40\",\"1\",\"15\",\"5\",\"S\",\"J\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"286885\",\"0.0-19.0\",\"\",\"\",\"2-3\",\"4555\",\"37\",\"0\",\"Training\",\"Stims/Figures/19-C-20-4.bmp\",\"ta:ka:ta\",\"Right\",\"39\",\"1\",\"16\",\"5\",\"P\",\"J\",\"16\"
