\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"200668\",\"32\",\"text\",\"0\",\"200674\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"106610\",\"\",\"instructions\",\"1\",\"307286\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":106610}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"22165\",\"\",\"survey-multi-choice\",\"2\",\"329486\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"337841\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"21\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"400465\",\"0.0-4.0\",\"\",\"\",\"1-2\",\"61118\",\"39\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"fashasha\",\"Right\",\"39\",\"1\",\"1\",\"6A\",\"C1\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"408859\",\"0.0-5.0\",\"\",\"\",\"1-2\",\"6872\",\"40\",\"0\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"sasaza\",\"Down\",\"38\",\"1\",\"2\",\"6A\",\"C2\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"415396\",\"0.0-6.0\",\"\",\"\",\"1-2\",\"5018\",\"39\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"sa:saha\",\"Left\",\"39\",\"1\",\"3\",\"6A\",\"C2\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"421544\",\"0.0-7.0\",\"\",\"\",\"1-2\",\"4640\",\"39\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"vafava\",\"Left\",\"37\",\"1\",\"4\",\"6A\",\"C1\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"428526\",\"0.0-8.0\",\"\",\"\",\"1-2\",\"5469\",\"38\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"zahaha\",\"Up\",\"40\",\"1\",\"5\",\"6A\",\"C2\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"434364\",\"0.0-9.0\",\"\",\"\",\"1-2\",\"4330\",\"39\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"fafa:va\",\"Right\",\"39\",\"1\",\"6\",\"6A\",\"C1\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"441813\",\"0.0-10.0\",\"\",\"\",\"1-2\",\"5933\",\"40\",\"0\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"fafava\",\"Up\",\"38\",\"1\",\"7\",\"6A\",\"C1\",\"C\",\"7\"
