\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"19920\",\"32\",\"text\",\"0\",\"19924\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"56833\",\"\",\"instructions\",\"1\",\"76760\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":56832}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"28014\",\"\",\"survey-multi-choice\",\"2\",\"104810\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"114283\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"21\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"122583\",\"0.0-4.0\",\"\",\"\",\"1-5\",\"6796\",\"37\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"pa:pa:ka\",\"Left\",\"37\",\"1\",\"1\",\"7\",\"P\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"128685\",\"0.0-5.0\",\"\",\"\",\"1-5\",\"4592\",\"40\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"na:lana\",\"Up\",\"38\",\"1\",\"2\",\"7\",\"S\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"135389\",\"0.0-6.0\",\"\",\"\",\"1-5\",\"5195\",\"37\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"ta:ka:ta\",\"Left\",\"37\",\"1\",\"3\",\"7\",\"P\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"141444\",\"0.0-7.0\",\"\",\"\",\"1-5\",\"4546\",\"39\",\"0\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"taka:ta\",\"Right\",\"37\",\"1\",\"4\",\"7\",\"P\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"147516\",\"0.0-8.0\",\"\",\"\",\"1-5\",\"4561\",\"39\",\"0\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"mamala\",\"Right\",\"37\",\"1\",\"5\",\"7\",\"S\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"154445\",\"0.0-9.0\",\"\",\"\",\"1-5\",\"5418\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"mala:na\",\"Down\",\"40\",\"1\",\"6\",\"7\",\"S\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"160973\",\"0.0-10.0\",\"\",\"\",\"1-5\",\"5010\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"ma:lana\",\"Up\",\"38\",\"1\",\"7\",\"7\",\"S\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"167189\",\"0.0-11.0\",\"\",\"\",\"1-5\",\"4706\",\"37\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"takata\",\"Right\",\"37\",\"1\",\"8\",\"7\",\"P\",\"C\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"172877\",\"0.0-12.0\",\"\",\"\",\"1-5\",\"4173\",\"37\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"tapa:ka\",\"Left\",\"37\",\"1\",\"9\",\"7\",\"P\",\"C\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"179450\",\"0.0-13.0\",\"\",\"\",\"1-5\",\"5069\",\"40\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"takaka\",\"Down\",\"38\",\"1\",\"10\",\"7\",\"P\",\"C\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"185091\",\"0.0-14.0\",\"\",\"\",\"1-5\",\"4131\",\"38\",\"1\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"papa:ta\",\"Down\",\"38\",\"1\",\"11\",\"7\",\"P\",\"C\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"190836\",\"0.0-15.0\",\"\",\"\",\"1-5\",\"4237\",\"39\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"na:lala\",\"Right\",\"39\",\"1\",\"12\",\"7\",\"S\",\"C\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"196540\",\"0.0-16.0\",\"\",\"\",\"1-5\",\"4193\",\"40\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"ta:kata\",\"Down\",\"40\",\"1\",\"13\",\"7\",\"P\",\"C\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"202444\",\"0.0-17.0\",\"\",\"\",\"1-5\",\"4395\",\"39\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"nala:la\",\"Left\",\"39\",\"1\",\"14\",\"7\",\"S\",\"C\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"208357\",\"0.0-18.0\",\"\",\"\",\"1-5\",\"4403\",\"38\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mala:la\",\"Up\",\"40\",\"1\",\"15\",\"7\",\"S\",\"C\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"214500\",\"0.0-19.0\",\"\",\"\",\"1-5\",\"4634\",\"40\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"ma:ma:na\",\"Up\",\"40\",\"1\",\"16\",\"7\",\"S\",\"C\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"220091\",\"0.0-20.0\",\"\",\"\",\"1-5\",\"4088\",\"40\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"ta:ka:ta\",\"Down\",\"40\",\"2\",\"1\",\"7\",\"P\",\"C\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"226051\",\"0.0-21.0\",\"\",\"\",\"1-5\",\"4455\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"ma:lana\",\"Up\",\"38\",\"2\",\"2\",\"7\",\"S\",\"C\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"231716\",\"0.0-22.0\",\"\",\"\",\"1-5\",\"4155\",\"39\",\"0\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"nala:la\",\"Right\",\"37\",\"2\",\"3\",\"7\",\"S\",\"C\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"237427\",\"0.0-23.0\",\"\",\"\",\"1-5\",\"4203\",\"39\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"tapa:ka\",\"Right\",\"39\",\"2\",\"4\",\"7\",\"P\",\"C\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"243684\",\"0.0-24.0\",\"\",\"\",\"1-5\",\"4748\",\"39\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"ma:ma:na\",\"Left\",\"39\",\"2\",\"5\",\"7\",\"S\",\"C\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"249747\",\"0.0-25.0\",\"\",\"\",\"1-5\",\"4554\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"pa:pa:ka\",\"Up\",\"38\",\"2\",\"6\",\"7\",\"P\",\"C\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"255588\",\"0.0-26.0\",\"\",\"\",\"1-5\",\"4330\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"taka:ta\",\"Up\",\"40\",\"2\",\"7\",\"7\",\"P\",\"C\",\"23\"
\"\",\"\",\"approach-retreat\",\"27\",\"261884\",\"0.0-27.0\",\"\",\"\",\"1-5\",\"4790\",\"39\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"takata\",\"Left\",\"39\",\"2\",\"8\",\"7\",\"P\",\"C\",\"24\"
\"\",\"\",\"approach-retreat\",\"28\",\"267789\",\"0.0-28.0\",\"\",\"\",\"1-5\",\"4396\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"mala:na\",\"Down\",\"40\",\"2\",\"9\",\"7\",\"S\",\"C\",\"25\"
\"\",\"\",\"approach-retreat\",\"29\",\"273501\",\"0.0-29.0\",\"\",\"\",\"1-5\",\"4202\",\"37\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"takaka\",\"Left\",\"39\",\"2\",\"10\",\"7\",\"P\",\"C\",\"26\"
\"\",\"\",\"approach-retreat\",\"30\",\"279621\",\"0.0-30.0\",\"\",\"\",\"1-5\",\"4610\",\"37\",\"0\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"na:lala\",\"Right\",\"39\",\"2\",\"11\",\"7\",\"S\",\"C\",\"27\"
\"\",\"\",\"approach-retreat\",\"31\",\"285571\",\"0.0-31.0\",\"\",\"\",\"1-5\",\"4439\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"na:lana\",\"Right\",\"39\",\"2\",\"12\",\"7\",\"S\",\"C\",\"28\"
\"\",\"\",\"approach-retreat\",\"32\",\"291324\",\"0.0-32.0\",\"\",\"\",\"1-5\",\"4244\",\"38\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"ta:kata\",\"Up\",\"38\",\"2\",\"13\",\"7\",\"P\",\"C\",\"29\"
\"\",\"\",\"approach-retreat\",\"33\",\"297548\",\"0.0-33.0\",\"\",\"\",\"1-5\",\"4713\",\"38\",\"1\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mala:la\",\"Down\",\"38\",\"2\",\"14\",\"7\",\"S\",\"C\",\"30\"
\"\",\"\",\"approach-retreat\",\"34\",\"303196\",\"0.0-34.0\",\"\",\"\",\"1-5\",\"4140\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"mamala\",\"Left\",\"39\",\"2\",\"15\",\"7\",\"S\",\"C\",\"31\"
\"\",\"\",\"approach-retreat\",\"35\",\"308892\",\"0.0-35.0\",\"\",\"\",\"1-5\",\"4184\",\"38\",\"1\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"papa:ta\",\"Down\",\"38\",\"2\",\"16\",\"7\",\"P\",\"C\",\"32\"
