\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"81083\",\"32\",\"text\",\"0\",\"81090\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"1378\",\"\",\"instructions\",\"1\",\"82473\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":1376}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"15369\",\"\",\"survey-multi-choice\",\"2\",\"97894\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"108074\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"115274\",\"0.0-4.0\",\"\",\"\",\"3-1\",\"5675\",\"40\",\"0\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"sa:saza\",\"Down\",\"38\",\"1\",\"1\",\"8\",\"C2\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"122132\",\"0.0-5.0\",\"\",\"\",\"3-1\",\"5307\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"sa:saha\",\"Up\",\"40\",\"1\",\"2\",\"8\",\"C2\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"128379\",\"0.0-6.0\",\"\",\"\",\"3-1\",\"4713\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"fashava\",\"Down\",\"38\",\"1\",\"3\",\"8\",\"C1\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"135806\",\"0.0-7.0\",\"\",\"\",\"3-1\",\"5894\",\"39\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"saha:ha\",\"Left\",\"37\",\"1\",\"4\",\"8\",\"C2\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"145565\",\"0.0-8.0\",\"\",\"\",\"3-1\",\"8217\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"va:sha:sha\",\"Up\",\"38\",\"1\",\"5\",\"8\",\"C1\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"157664\",\"0.0-9.0\",\"\",\"\",\"3-1\",\"10553\",\"38\",\"0\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"sahaha\",\"Up\",\"40\",\"1\",\"6\",\"8\",\"C2\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"165481\",\"0.0-10.0\",\"\",\"\",\"3-1\",\"6272\",\"37\",\"0\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"va:shasha\",\"Left\",\"39\",\"1\",\"7\",\"8\",\"C1\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"173581\",\"0.0-11.0\",\"\",\"\",\"3-1\",\"6544\",\"39\",\"1\",\"Training\",\"Stims/Figures/93-J-0-1.bmp\",\"fa:shasha\",\"Left\",\"39\",\"1\",\"8\",\"8\",\"C1\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"181305\",\"0.0-12.0\",\"\",\"\",\"3-1\",\"6196\",\"38\",\"0\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"fasha:sha\",\"Down\",\"40\",\"1\",\"9\",\"8\",\"C1\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"192212\",\"0.0-13.0\",\"\",\"\",\"3-1\",\"9364\",\"37\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"fa:sha:va\",\"Right\",\"39\",\"1\",\"10\",\"8\",\"C1\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"203076\",\"0.0-14.0\",\"\",\"\",\"3-1\",\"9323\",\"40\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"za:ha:ha\",\"Up\",\"40\",\"1\",\"11\",\"8\",\"C2\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"209232\",\"0.0-15.0\",\"\",\"\",\"3-1\",\"4611\",\"37\",\"0\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"fa:fasha\",\"Right\",\"39\",\"1\",\"12\",\"8\",\"C1\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"216505\",\"0.0-16.0\",\"\",\"\",\"3-1\",\"5729\",\"38\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"sa:sa:za\",\"Down\",\"40\",\"1\",\"13\",\"8\",\"C2\",\"J\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"222901\",\"0.0-17.0\",\"\",\"\",\"3-1\",\"4856\",\"39\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"za:ha:za\",\"Left\",\"37\",\"1\",\"14\",\"8\",\"C2\",\"J\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"228595\",\"0.0-18.0\",\"\",\"\",\"3-1\",\"4158\",\"37\",\"0\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"za:saza\",\"Right\",\"39\",\"1\",\"15\",\"8\",\"C2\",\"J\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"234995\",\"0.0-19.0\",\"\",\"\",\"3-1\",\"4860\",\"37\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"fa:fa:sha\",\"Right\",\"37\",\"1\",\"16\",\"8\",\"C1\",\"J\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"240990\",\"0.0-20.0\",\"\",\"\",\"3-1\",\"4442\",\"37\",\"1\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"va:shasha\",\"Right\",\"37\",\"2\",\"1\",\"8\",\"C1\",\"J\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"246611\",\"0.0-21.0\",\"\",\"\",\"3-1\",\"4090\",\"39\",\"0\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"va:sha:sha\",\"Left\",\"37\",\"2\",\"2\",\"8\",\"C1\",\"J\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"253438\",\"0.0-22.0\",\"\",\"\",\"3-1\",\"5281\",\"37\",\"0\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"fasha:sha\",\"Right\",\"39\",\"2\",\"3\",\"8\",\"C1\",\"J\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"259060\",\"0.0-23.0\",\"\",\"\",\"3-1\",\"4084\",\"39\",\"0\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"sa:saza\",\"Right\",\"37\",\"2\",\"4\",\"8\",\"C2\",\"J\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"264866\",\"0.0-24.0\",\"\",\"\",\"3-1\",\"4262\",\"40\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"saha:ha\",\"Up\",\"38\",\"2\",\"5\",\"8\",\"C2\",\"J\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"271037\",\"0.0-25.0\",\"\",\"\",\"3-1\",\"4632\",\"40\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"za:ha:ha\",\"Up\",\"40\",\"2\",\"6\",\"8\",\"C2\",\"J\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"276656\",\"0.0-26.0\",\"\",\"\",\"3-1\",\"4074\",\"37\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"fashava\",\"Right\",\"37\",\"2\",\"7\",\"8\",\"C1\",\"J\",\"23\"
\"\",\"\",\"approach-retreat\",\"27\",\"282213\",\"0.0-27.0\",\"\",\"\",\"3-1\",\"4015\",\"40\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"fa:fa:sha\",\"Up\",\"40\",\"2\",\"8\",\"8\",\"C1\",\"J\",\"24\"
\"\",\"\",\"approach-retreat\",\"28\",\"287886\",\"0.0-28.0\",\"\",\"\",\"3-1\",\"4137\",\"39\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"fa:sha:va\",\"Left\",\"37\",\"2\",\"9\",\"8\",\"C1\",\"J\",\"25\"
\"\",\"\",\"approach-retreat\",\"29\",\"293441\",\"0.0-29.0\",\"\",\"\",\"3-1\",\"4009\",\"39\",\"1\",\"Training\",\"Stims/Figures/93-J-0-1.bmp\",\"fa:shasha\",\"Left\",\"39\",\"2\",\"10\",\"8\",\"C1\",\"J\",\"26\"
\"\",\"\",\"approach-retreat\",\"30\",\"304075\",\"0.0-30.0\",\"\",\"\",\"3-1\",\"9086\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"sa:sa:za\",\"Up\",\"38\",\"2\",\"11\",\"8\",\"C2\",\"J\",\"27\"
\"\",\"\",\"approach-retreat\",\"31\",\"312431\",\"0.0-31.0\",\"\",\"\",\"3-1\",\"6818\",\"38\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"za:ha:za\",\"Down\",\"40\",\"2\",\"12\",\"8\",\"C2\",\"J\",\"28\"
\"\",\"\",\"approach-retreat\",\"32\",\"319516\",\"0.0-32.0\",\"\",\"\",\"3-1\",\"5540\",\"38\",\"0\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"fa:fasha\",\"Down\",\"40\",\"2\",\"13\",\"8\",\"C1\",\"J\",\"29\"
\"\",\"\",\"approach-retreat\",\"33\",\"328483\",\"0.0-33.0\",\"\",\"\",\"3-1\",\"7419\",\"38\",\"1\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"sahaha\",\"Down\",\"38\",\"2\",\"14\",\"8\",\"C2\",\"J\",\"30\"
\"\",\"\",\"approach-retreat\",\"34\",\"334614\",\"0.0-34.0\",\"\",\"\",\"3-1\",\"4604\",\"39\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"sa:saha\",\"Left\",\"39\",\"2\",\"15\",\"8\",\"C2\",\"J\",\"31\"
\"\",\"\",\"approach-retreat\",\"35\",\"341221\",\"0.0-35.0\",\"\",\"\",\"3-1\",\"5065\",\"40\",\"1\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"za:saza\",\"Down\",\"40\",\"2\",\"16\",\"8\",\"C2\",\"J\",\"32\"
\"\",\"\",\"approach-retreat\",\"36\",\"350104\",\"0.0-36.0\",\"\",\"\",\"3-1\",\"7352\",\"38\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"sa:saha\",\"Down\",\"38\",\"3\",\"1\",\"8\",\"C2\",\"J\",\"33\"
\"\",\"\",\"approach-retreat\",\"37\",\"368931\",\"0.0-37.0\",\"\",\"\",\"3-1\",\"17290\",\"39\",\"1\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"saha:ha\",\"Right\",\"39\",\"3\",\"2\",\"8\",\"C2\",\"J\",\"34\"
\"\",\"\",\"approach-retreat\",\"38\",\"375124\",\"0.0-38.0\",\"\",\"\",\"3-1\",\"4647\",\"40\",\"0\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"za:saza\",\"Up\",\"38\",\"3\",\"3\",\"8\",\"C2\",\"J\",\"35\"
