\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"48540\",\"32\",\"text\",\"0\",\"48543\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"47787\",\"\",\"instructions\",\"1\",\"96332\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":47786}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"19346\",\"\",\"survey-multi-choice\",\"2\",\"115727\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"123115\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"133145\",\"0.0-4.0\",\"\",\"\",\"3-4\",\"8518\",\"39\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"ma:la:la\",\"Left\",\"37\",\"1\",\"1\",\"4\",\"S\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"142005\",\"0.0-5.0\",\"\",\"\",\"3-4\",\"7350\",\"38\",\"0\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"tapa:ta\",\"Up\",\"40\",\"1\",\"2\",\"4\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"150432\",\"0.0-6.0\",\"\",\"\",\"3-4\",\"6922\",\"39\",\"0\",\"Training\",\"Stims/Figures/19-J-10-4.bmp\",\"pa:pa:ka\",\"Right\",\"37\",\"1\",\"3\",\"4\",\"P\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"157662\",\"0.0-7.0\",\"\",\"\",\"3-4\",\"5722\",\"37\",\"1\",\"Training\",\"Stims/Figures/19-C-20-4.bmp\",\"ma:la:na\",\"Left\",\"37\",\"1\",\"4\",\"4\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"165156\",\"0.0-8.0\",\"\",\"\",\"3-4\",\"5987\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"ma:lana\",\"Down\",\"40\",\"1\",\"5\",\"4\",\"S\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"171930\",\"0.0-9.0\",\"\",\"\",\"3-4\",\"5267\",\"38\",\"0\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"pakata\",\"Up\",\"40\",\"1\",\"6\",\"4\",\"P\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"179164\",\"0.0-10.0\",\"\",\"\",\"3-4\",\"5726\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mala:na\",\"Down\",\"40\",\"1\",\"7\",\"4\",\"S\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"187882\",\"0.0-11.0\",\"\",\"\",\"3-4\",\"7206\",\"39\",\"0\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"tapata\",\"Right\",\"37\",\"1\",\"8\",\"4\",\"P\",\"J\",\"8\"
