\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"9042\",\"32\",\"text\",\"0\",\"9046\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"51837\",\"\",\"instructions\",\"1\",\"60885\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":51836}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"17894\",\"\",\"survey-multi-choice\",\"2\",\"78818\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"86917\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"95125\",\"0.0-4.0\",\"\",\"\",\"2-1\",\"6646\",\"38\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"tapa:ta\",\"Down\",\"40\",\"1\",\"1\",\"7\",\"P\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"102408\",\"0.0-5.0\",\"\",\"\",\"2-1\",\"5773\",\"37\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"pa:pa:ka\",\"Right\",\"39\",\"1\",\"2\",\"7\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"109079\",\"0.0-6.0\",\"\",\"\",\"2-1\",\"5166\",\"37\",\"1\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"mamana\",\"Right\",\"37\",\"1\",\"3\",\"7\",\"S\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"114945\",\"0.0-7.0\",\"\",\"\",\"2-1\",\"4357\",\"39\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"malala\",\"Left\",\"39\",\"1\",\"4\",\"7\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"120754\",\"0.0-8.0\",\"\",\"\",\"2-1\",\"4299\",\"38\",\"0\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"pa:pata\",\"Down\",\"40\",\"1\",\"5\",\"7\",\"P\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"126576\",\"0.0-9.0\",\"\",\"\",\"2-1\",\"4316\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"na:mana\",\"Up\",\"40\",\"1\",\"6\",\"7\",\"S\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"132306\",\"0.0-10.0\",\"\",\"\",\"2-1\",\"4222\",\"39\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"na:mala\",\"Left\",\"37\",\"1\",\"7\",\"7\",\"S\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"138363\",\"0.0-11.0\",\"\",\"\",\"2-1\",\"4550\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"ma:lana\",\"Up\",\"38\",\"1\",\"8\",\"7\",\"S\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"147013\",\"0.0-12.0\",\"\",\"\",\"2-1\",\"7140\",\"40\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"pa:kata\",\"Up\",\"40\",\"1\",\"9\",\"7\",\"P\",\"J\",\"9\"
