\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"51471\",\"32\",\"text\",\"0\",\"51477\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"106905\",\"\",\"instructions\",\"1\",\"158386\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":106904}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"27903\",\"\",\"survey-multi-choice\",\"2\",\"186351\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"198802\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"22\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"207276\",\"0.0-4.0\",\"\",\"\",\"1-2\",\"6962\",\"37\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"vafasha\",\"Left\",\"39\",\"1\",\"1\",\"3B\",\"C1\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"213590\",\"0.0-5.0\",\"\",\"\",\"1-2\",\"4803\",\"39\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"za:haha\",\"Left\",\"37\",\"1\",\"2\",\"3B\",\"C2\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"220217\",\"0.0-6.0\",\"\",\"\",\"1-2\",\"5117\",\"37\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"vafasha\",\"Right\",\"37\",\"1\",\"3\",\"3B\",\"C1\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"227411\",\"0.0-7.0\",\"\",\"\",\"1-2\",\"5686\",\"40\",\"1\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"vafasha\",\"Up\",\"40\",\"1\",\"4\",\"3B\",\"C1\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"233162\",\"0.0-8.0\",\"\",\"\",\"1-2\",\"4243\",\"39\",\"1\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"za:haha\",\"Right\",\"39\",\"1\",\"5\",\"3B\",\"C2\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"239295\",\"0.0-9.0\",\"\",\"\",\"1-2\",\"4623\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"za:haha\",\"Down\",\"40\",\"1\",\"6\",\"3B\",\"C2\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"245371\",\"0.0-10.0\",\"\",\"\",\"1-2\",\"4569\",\"40\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"za:haha\",\"Down\",\"40\",\"1\",\"7\",\"3B\",\"C2\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"251132\",\"0.0-11.0\",\"\",\"\",\"1-2\",\"4252\",\"38\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"vafasha\",\"Down\",\"38\",\"1\",\"8\",\"3B\",\"C1\",\"C\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"257255\",\"0.0-12.0\",\"\",\"\",\"1-2\",\"4611\",\"39\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"za:haha\",\"Right\",\"39\",\"1\",\"9\",\"3B\",\"C2\",\"C\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"264594\",\"0.0-13.0\",\"\",\"\",\"1-2\",\"5832\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"vafasha\",\"Down\",\"38\",\"1\",\"10\",\"3B\",\"C1\",\"C\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"270353\",\"0.0-14.0\",\"\",\"\",\"1-2\",\"4247\",\"40\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"vafasha\",\"Up\",\"40\",\"1\",\"11\",\"3B\",\"C1\",\"C\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"276155\",\"0.0-15.0\",\"\",\"\",\"1-2\",\"4291\",\"37\",\"0\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"za:haha\",\"Right\",\"39\",\"1\",\"12\",\"3B\",\"C2\",\"C\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"282061\",\"0.0-16.0\",\"\",\"\",\"1-2\",\"4398\",\"39\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"vafasha\",\"Left\",\"39\",\"1\",\"13\",\"3B\",\"C1\",\"C\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"288072\",\"0.0-17.0\",\"\",\"\",\"1-2\",\"4502\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"za:haha\",\"Up\",\"38\",\"1\",\"14\",\"3B\",\"C2\",\"C\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"293784\",\"0.0-18.0\",\"\",\"\",\"1-2\",\"4204\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"za:haha\",\"Up\",\"38\",\"1\",\"15\",\"3B\",\"C2\",\"C\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"302550\",\"0.0-19.0\",\"\",\"\",\"1-2\",\"7258\",\"37\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"vafasha\",\"Left\",\"39\",\"1\",\"16\",\"3B\",\"C1\",\"C\",\"16\"
