\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"88821\",\"32\",\"text\",\"0\",\"88826\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"58328\",\"\",\"instructions\",\"1\",\"147158\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":58327}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"23586\",\"\",\"survey-multi-choice\",\"2\",\"170783\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"178575\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"25\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"187053\",\"0.0-4.0\",\"\",\"\",\"1-5\",\"6953\",\"40\",\"0\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"fafasha\",\"Up\",\"38\",\"1\",\"1\",\"3B\",\"C1\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"194503\",\"0.0-5.0\",\"\",\"\",\"1-5\",\"5935\",\"39\",\"0\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"za:sa:za\",\"Right\",\"37\",\"1\",\"2\",\"3B\",\"C2\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"200046\",\"0.0-6.0\",\"\",\"\",\"1-5\",\"4034\",\"38\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"fafasha\",\"Down\",\"40\",\"1\",\"3\",\"3B\",\"C1\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"208433\",\"0.0-7.0\",\"\",\"\",\"1-5\",\"6879\",\"40\",\"1\",\"Training\",\"Stims/Figures/94-J-0-2.bmp\",\"za:sa:za\",\"Up\",\"40\",\"1\",\"4\",\"3B\",\"C2\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"215842\",\"0.0-8.0\",\"\",\"\",\"1-5\",\"5899\",\"37\",\"1\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"fafasha\",\"Left\",\"37\",\"1\",\"5\",\"3B\",\"C1\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"222956\",\"0.0-9.0\",\"\",\"\",\"1-5\",\"5603\",\"40\",\"0\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"za:sa:za\",\"Down\",\"38\",\"1\",\"6\",\"3B\",\"C2\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"229331\",\"0.0-10.0\",\"\",\"\",\"1-5\",\"4865\",\"38\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"fafasha\",\"Up\",\"38\",\"1\",\"7\",\"3B\",\"C1\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"235721\",\"0.0-11.0\",\"\",\"\",\"1-5\",\"4879\",\"39\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"za:sa:za\",\"Left\",\"39\",\"1\",\"8\",\"3B\",\"C2\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"242135\",\"0.0-12.0\",\"\",\"\",\"1-5\",\"4904\",\"37\",\"1\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"za:sa:za\",\"Right\",\"37\",\"1\",\"9\",\"3B\",\"C2\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"249149\",\"0.0-13.0\",\"\",\"\",\"1-5\",\"5504\",\"40\",\"1\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"fafasha\",\"Down\",\"40\",\"1\",\"10\",\"3B\",\"C1\",\"J\",\"10\"
