\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"56435\",\"32\",\"text\",\"0\",\"56440\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"56780\",\"\",\"instructions\",\"1\",\"113223\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":56778}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"25553\",\"\",\"survey-multi-choice\",\"2\",\"138832\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"147324\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"161681\",\"0.0-4.0\",\"\",\"\",\"1-2\",\"12842\",\"37\",\"0\",\"Training\",\"Stims/Figures/93-J-0-1.bmp\",\"mala:na\",\"Right\",\"39\",\"1\",\"1\",\"5\",\"S\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"170362\",\"0.0-5.0\",\"\",\"\",\"1-2\",\"7174\",\"37\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"ta:kata\",\"Right\",\"37\",\"1\",\"2\",\"5\",\"P\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"176985\",\"0.0-6.0\",\"\",\"\",\"1-2\",\"5110\",\"39\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"ma:mana\",\"Right\",\"39\",\"1\",\"3\",\"5\",\"S\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"185491\",\"0.0-7.0\",\"\",\"\",\"1-2\",\"6994\",\"38\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"ma:la:la\",\"Up\",\"38\",\"1\",\"4\",\"5\",\"S\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"191694\",\"0.0-8.0\",\"\",\"\",\"1-2\",\"4691\",\"37\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"mamana\",\"Left\",\"37\",\"1\",\"5\",\"5\",\"S\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"197554\",\"0.0-9.0\",\"\",\"\",\"1-2\",\"4349\",\"38\",\"0\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"papata\",\"Up\",\"40\",\"1\",\"6\",\"5\",\"P\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"203716\",\"0.0-10.0\",\"\",\"\",\"1-2\",\"4652\",\"37\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"ma:la:na\",\"Left\",\"37\",\"1\",\"7\",\"5\",\"S\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"210339\",\"0.0-11.0\",\"\",\"\",\"1-2\",\"5110\",\"38\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"pa:ka:ta\",\"Down\",\"38\",\"1\",\"8\",\"5\",\"P\",\"C\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"216644\",\"0.0-12.0\",\"\",\"\",\"1-2\",\"4791\",\"37\",\"0\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"pa:kaka\",\"Left\",\"39\",\"1\",\"9\",\"5\",\"P\",\"C\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"222743\",\"0.0-13.0\",\"\",\"\",\"1-2\",\"4588\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"pakaka\",\"Down\",\"38\",\"1\",\"10\",\"5\",\"P\",\"C\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"231992\",\"0.0-14.0\",\"\",\"\",\"1-2\",\"7737\",\"37\",\"1\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"ta:kaka\",\"Right\",\"37\",\"1\",\"11\",\"5\",\"P\",\"C\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"237613\",\"0.0-15.0\",\"\",\"\",\"1-2\",\"4110\",\"37\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"mamala\",\"Left\",\"37\",\"1\",\"12\",\"5\",\"S\",\"C\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"246001\",\"0.0-16.0\",\"\",\"\",\"1-2\",\"6871\",\"40\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"na:lana\",\"Up\",\"38\",\"1\",\"13\",\"5\",\"S\",\"C\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"252347\",\"0.0-17.0\",\"\",\"\",\"1-2\",\"4834\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"nalana\",\"Up\",\"38\",\"1\",\"14\",\"5\",\"S\",\"C\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"258253\",\"0.0-18.0\",\"\",\"\",\"1-2\",\"4394\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"pa:pa:ka\",\"Down\",\"38\",\"1\",\"15\",\"5\",\"P\",\"C\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"265123\",\"0.0-19.0\",\"\",\"\",\"1-2\",\"5356\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"takata\",\"Down\",\"38\",\"1\",\"16\",\"5\",\"P\",\"C\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"271391\",\"0.0-20.0\",\"\",\"\",\"1-2\",\"4759\",\"39\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"pakaka\",\"Left\",\"39\",\"2\",\"1\",\"5\",\"P\",\"C\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"277075\",\"0.0-21.0\",\"\",\"\",\"1-2\",\"4174\",\"37\",\"1\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"pa:kaka\",\"Right\",\"37\",\"2\",\"2\",\"5\",\"P\",\"C\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"282833\",\"0.0-22.0\",\"\",\"\",\"1-2\",\"4247\",\"38\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"pa:ka:ta\",\"Down\",\"38\",\"2\",\"3\",\"5\",\"P\",\"C\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"289466\",\"0.0-23.0\",\"\",\"\",\"1-2\",\"5121\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"ma:la:na\",\"Up\",\"38\",\"2\",\"4\",\"5\",\"S\",\"C\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"295166\",\"0.0-24.0\",\"\",\"\",\"1-2\",\"4185\",\"37\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"papata\",\"Right\",\"37\",\"2\",\"5\",\"5\",\"P\",\"C\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"301674\",\"0.0-25.0\",\"\",\"\",\"1-2\",\"4998\",\"39\",\"0\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"takata\",\"Right\",\"37\",\"2\",\"6\",\"5\",\"P\",\"C\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"307551\",\"0.0-26.0\",\"\",\"\",\"1-2\",\"4367\",\"39\",\"1\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"ta:kaka\",\"Left\",\"39\",\"2\",\"7\",\"5\",\"P\",\"C\",\"23\"
\"\",\"\",\"approach-retreat\",\"27\",\"314034\",\"0.0-27.0\",\"\",\"\",\"1-2\",\"4973\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"mamana\",\"Up\",\"38\",\"2\",\"8\",\"5\",\"S\",\"C\",\"24\"
\"\",\"\",\"approach-retreat\",\"28\",\"320796\",\"0.0-28.0\",\"\",\"\",\"1-2\",\"5250\",\"39\",\"0\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"ma:la:la\",\"Left\",\"37\",\"2\",\"9\",\"5\",\"S\",\"C\",\"25\"
\"\",\"\",\"approach-retreat\",\"29\",\"326793\",\"0.0-29.0\",\"\",\"\",\"1-2\",\"4485\",\"40\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"nalana\",\"Down\",\"40\",\"2\",\"10\",\"5\",\"S\",\"C\",\"26\"
\"\",\"\",\"approach-retreat\",\"30\",\"333877\",\"0.0-30.0\",\"\",\"\",\"1-2\",\"5581\",\"38\",\"1\",\"Training\",\"Stims/Figures/93-J-0-1.bmp\",\"mala:na\",\"Up\",\"38\",\"2\",\"11\",\"5\",\"S\",\"C\",\"27\"
\"\",\"\",\"approach-retreat\",\"31\",\"339571\",\"0.0-31.0\",\"\",\"\",\"1-2\",\"4181\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"na:lana\",\"Left\",\"37\",\"2\",\"12\",\"5\",\"S\",\"C\",\"28\"
\"\",\"\",\"approach-retreat\",\"32\",\"345931\",\"0.0-32.0\",\"\",\"\",\"1-2\",\"4857\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"ta:kata\",\"Down\",\"38\",\"2\",\"13\",\"5\",\"P\",\"C\",\"29\"
\"\",\"\",\"approach-retreat\",\"33\",\"351808\",\"0.0-33.0\",\"\",\"\",\"1-2\",\"4366\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"mamala\",\"Down\",\"40\",\"2\",\"14\",\"5\",\"S\",\"C\",\"30\"
\"\",\"\",\"approach-retreat\",\"34\",\"357445\",\"0.0-34.0\",\"\",\"\",\"1-2\",\"4127\",\"37\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"pa:pa:ka\",\"Right\",\"37\",\"2\",\"15\",\"5\",\"P\",\"C\",\"31\"
\"\",\"\",\"approach-retreat\",\"35\",\"363267\",\"0.0-35.0\",\"\",\"\",\"1-2\",\"4316\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"ma:mana\",\"Up\",\"38\",\"2\",\"16\",\"5\",\"S\",\"C\",\"32\"
\"\",\"\",\"approach-retreat\",\"36\",\"369312\",\"0.0-36.0\",\"\",\"\",\"1-2\",\"4534\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"mamala\",\"Down\",\"40\",\"3\",\"1\",\"5\",\"S\",\"C\",\"33\"
\"\",\"\",\"approach-retreat\",\"37\",\"375089\",\"0.0-37.0\",\"\",\"\",\"1-2\",\"4267\",\"39\",\"1\",\"Training\",\"Stims/Figures/111-J-10-3.bmp\",\"ma:mana\",\"Right\",\"39\",\"3\",\"2\",\"5\",\"S\",\"C\",\"34\"
