\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"102981\",\"32\",\"text\",\"0\",\"102989\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"80769\",\"\",\"instructions\",\"1\",\"183761\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":80769}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"45397\",\"\",\"survey-multi-choice\",\"2\",\"229191\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"235105\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"245917\",\"0.0-4.0\",\"\",\"\",\"3-3\",\"9299\",\"40\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"ma:la:na\",\"Up\",\"38\",\"1\",\"1\",\"9\",\"S\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"264561\",\"0.0-5.0\",\"\",\"\",\"3-3\",\"17125\",\"39\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"vafa:sha\",\"Left\",\"39\",\"1\",\"2\",\"9\",\"C1\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"271901\",\"0.0-6.0\",\"\",\"\",\"3-3\",\"5830\",\"40\",\"0\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"pakata\",\"Up\",\"38\",\"1\",\"3\",\"9\",\"P\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"279683\",\"0.0-7.0\",\"\",\"\",\"3-3\",\"6273\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"sasaza\",\"Down\",\"38\",\"1\",\"4\",\"9\",\"C2\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"286233\",\"0.0-8.0\",\"\",\"\",\"3-3\",\"5040\",\"38\",\"0\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"za:haza\",\"Down\",\"40\",\"1\",\"5\",\"9\",\"C2\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"292545\",\"0.0-9.0\",\"\",\"\",\"3-3\",\"4802\",\"39\",\"0\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"ma:mana\",\"Left\",\"37\",\"1\",\"6\",\"9\",\"S\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"299100\",\"0.0-10.0\",\"\",\"\",\"3-3\",\"5046\",\"39\",\"0\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"pa:pa:ka\",\"Left\",\"37\",\"1\",\"7\",\"9\",\"P\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"306271\",\"0.0-11.0\",\"\",\"\",\"3-3\",\"5662\",\"37\",\"1\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"sasa:ha\",\"Right\",\"37\",\"1\",\"8\",\"9\",\"C2\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"314732\",\"0.0-12.0\",\"\",\"\",\"3-3\",\"6953\",\"37\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"na:lala\",\"Left\",\"39\",\"1\",\"9\",\"9\",\"S\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"334888\",\"0.0-13.0\",\"\",\"\",\"3-3\",\"18646\",\"38\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"pa:pata\",\"Down\",\"38\",\"1\",\"10\",\"9\",\"P\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"342660\",\"0.0-14.0\",\"\",\"\",\"3-3\",\"6254\",\"37\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mamana\",\"Right\",\"39\",\"1\",\"11\",\"9\",\"S\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"349184\",\"0.0-15.0\",\"\",\"\",\"3-3\",\"5016\",\"40\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"va:sha:va\",\"Up\",\"40\",\"1\",\"12\",\"9\",\"C1\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"363130\",\"0.0-16.0\",\"\",\"\",\"3-3\",\"12436\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"mamala\",\"Up\",\"38\",\"1\",\"13\",\"9\",\"S\",\"J\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"371911\",\"0.0-17.0\",\"\",\"\",\"3-3\",\"7273\",\"37\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"paka:ka\",\"Right\",\"37\",\"1\",\"14\",\"9\",\"P\",\"J\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"443000\",\"0.0-18.0\",\"\",\"\",\"3-3\",\"69579\",\"37\",\"0\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"fa:sha:va\",\"Right\",\"39\",\"1\",\"15\",\"9\",\"C1\",\"J\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"449797\",\"0.0-19.0\",\"\",\"\",\"3-3\",\"5288\",\"40\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"ma:lana\",\"Down\",\"38\",\"1\",\"16\",\"9\",\"S\",\"J\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"456889\",\"0.0-20.0\",\"\",\"\",\"3-3\",\"5582\",\"37\",\"0\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"fa:sha:va\",\"Right\",\"39\",\"2\",\"1\",\"9\",\"C1\",\"J\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"464438\",\"0.0-21.0\",\"\",\"\",\"3-3\",\"6041\",\"38\",\"1\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"sasa:ha\",\"Down\",\"38\",\"2\",\"2\",\"9\",\"C2\",\"J\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"475788\",\"0.0-22.0\",\"\",\"\",\"3-3\",\"9841\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"za:haza\",\"Right\",\"39\",\"2\",\"3\",\"9\",\"C2\",\"J\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"482872\",\"0.0-23.0\",\"\",\"\",\"3-3\",\"5576\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"vafa:sha\",\"Up\",\"40\",\"2\",\"4\",\"9\",\"C1\",\"J\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"491452\",\"0.0-24.0\",\"\",\"\",\"3-3\",\"7072\",\"38\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"va:sha:va\",\"Down\",\"38\",\"2\",\"5\",\"9\",\"C1\",\"J\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"499385\",\"0.0-25.0\",\"\",\"\",\"3-3\",\"6425\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"ma:lana\",\"Left\",\"39\",\"2\",\"6\",\"9\",\"S\",\"J\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"506048\",\"0.0-26.0\",\"\",\"\",\"3-3\",\"5153\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"sasaza\",\"Right\",\"37\",\"2\",\"7\",\"9\",\"C2\",\"J\",\"23\"
\"\",\"\",\"approach-retreat\",\"27\",\"513659\",\"0.0-27.0\",\"\",\"\",\"3-3\",\"6104\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"mamala\",\"Up\",\"38\",\"2\",\"8\",\"9\",\"S\",\"J\",\"24\"
\"\",\"\",\"approach-retreat\",\"28\",\"521851\",\"0.0-28.0\",\"\",\"\",\"3-3\",\"6684\",\"39\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"ma:la:na\",\"Left\",\"37\",\"2\",\"9\",\"9\",\"S\",\"J\",\"25\"
\"\",\"\",\"approach-retreat\",\"29\",\"528328\",\"0.0-29.0\",\"\",\"\",\"3-3\",\"4968\",\"39\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"na:lala\",\"Left\",\"39\",\"2\",\"10\",\"9\",\"S\",\"J\",\"26\"
\"\",\"\",\"approach-retreat\",\"30\",\"534680\",\"0.0-30.0\",\"\",\"\",\"3-3\",\"4843\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"pakata\",\"Down\",\"40\",\"2\",\"11\",\"9\",\"P\",\"J\",\"27\"
\"\",\"\",\"approach-retreat\",\"31\",\"541827\",\"0.0-31.0\",\"\",\"\",\"3-3\",\"5638\",\"40\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"paka:ka\",\"Up\",\"40\",\"2\",\"12\",\"9\",\"P\",\"J\",\"28\"
\"\",\"\",\"approach-retreat\",\"32\",\"548706\",\"0.0-32.0\",\"\",\"\",\"3-3\",\"5372\",\"40\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"pa:pa:ka\",\"Down\",\"40\",\"2\",\"13\",\"9\",\"P\",\"J\",\"29\"
\"\",\"\",\"approach-retreat\",\"33\",\"559823\",\"0.0-33.0\",\"\",\"\",\"3-3\",\"9609\",\"38\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"ma:mana\",\"Up\",\"38\",\"2\",\"14\",\"9\",\"S\",\"J\",\"30\"
\"\",\"\",\"approach-retreat\",\"34\",\"566755\",\"0.0-34.0\",\"\",\"\",\"3-3\",\"5424\",\"37\",\"1\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mamana\",\"Left\",\"37\",\"2\",\"15\",\"9\",\"S\",\"J\",\"31\"
\"\",\"\",\"approach-retreat\",\"35\",\"576669\",\"0.0-35.0\",\"\",\"\",\"3-3\",\"8404\",\"37\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"pa:pata\",\"Right\",\"37\",\"2\",\"16\",\"9\",\"P\",\"J\",\"32\"
\"\",\"\",\"approach-retreat\",\"36\",\"583350\",\"0.0-36.0\",\"\",\"\",\"3-3\",\"5172\",\"38\",\"1\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"ma:lana\",\"Down\",\"38\",\"3\",\"1\",\"9\",\"S\",\"J\",\"33\"
\"\",\"\",\"approach-retreat\",\"37\",\"590277\",\"0.0-37.0\",\"\",\"\",\"3-3\",\"5419\",\"39\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"ma:la:na\",\"Right\",\"39\",\"3\",\"2\",\"9\",\"S\",\"J\",\"34\"
\"\",\"\",\"approach-retreat\",\"38\",\"596464\",\"0.0-38.0\",\"\",\"\",\"3-3\",\"4676\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"paka:ka\",\"Down\",\"38\",\"3\",\"3\",\"9\",\"P\",\"J\",\"35\"
\"\",\"\",\"approach-retreat\",\"39\",\"603528\",\"0.0-39.0\",\"\",\"\",\"3-3\",\"5556\",\"37\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"pa:pa:ka\",\"Left\",\"37\",\"3\",\"4\",\"9\",\"P\",\"J\",\"36\"
\"\",\"\",\"approach-retreat\",\"40\",\"609865\",\"0.0-40.0\",\"\",\"\",\"3-3\",\"4828\",\"37\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"pa:pata\",\"Right\",\"37\",\"3\",\"5\",\"9\",\"P\",\"J\",\"37\"
\"\",\"\",\"approach-retreat\",\"41\",\"616300\",\"0.0-41.0\",\"\",\"\",\"3-3\",\"4926\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"za:haza\",\"Right\",\"39\",\"3\",\"6\",\"9\",\"C2\",\"J\",\"38\"
\"\",\"\",\"approach-retreat\",\"42\",\"625961\",\"0.0-42.0\",\"\",\"\",\"3-3\",\"8153\",\"38\",\"1\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"mamana\",\"Up\",\"38\",\"3\",\"7\",\"9\",\"S\",\"J\",\"39\"
\"\",\"\",\"approach-retreat\",\"43\",\"632198\",\"0.0-43.0\",\"\",\"\",\"3-3\",\"4728\",\"39\",\"1\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"sasa:ha\",\"Left\",\"39\",\"3\",\"8\",\"9\",\"C2\",\"J\",\"40\"
\"\",\"\",\"approach-retreat\",\"44\",\"638660\",\"0.0-44.0\",\"\",\"\",\"3-3\",\"4953\",\"37\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"ma:mana\",\"Left\",\"37\",\"3\",\"9\",\"9\",\"S\",\"J\",\"41\"
\"\",\"\",\"approach-retreat\",\"45\",\"645688\",\"0.0-45.0\",\"\",\"\",\"3-3\",\"5519\",\"39\",\"1\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"na:lala\",\"Left\",\"39\",\"3\",\"10\",\"9\",\"S\",\"J\",\"42\"
\"\",\"\",\"approach-retreat\",\"46\",\"651956\",\"0.0-46.0\",\"\",\"\",\"3-3\",\"4759\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"sasaza\",\"Down\",\"38\",\"3\",\"11\",\"9\",\"C2\",\"J\",\"43\"
\"\",\"\",\"approach-retreat\",\"47\",\"659485\",\"0.0-47.0\",\"\",\"\",\"3-3\",\"6021\",\"40\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"mamala\",\"Down\",\"40\",\"3\",\"12\",\"9\",\"S\",\"J\",\"44\"
\"\",\"\",\"approach-retreat\",\"48\",\"667651\",\"0.0-48.0\",\"\",\"\",\"3-3\",\"6657\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"vafa:sha\",\"Up\",\"40\",\"3\",\"13\",\"9\",\"C1\",\"J\",\"45\"
\"\",\"\",\"approach-retreat\",\"49\",\"673475\",\"0.0-49.0\",\"\",\"\",\"3-3\",\"4315\",\"38\",\"0\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"va:sha:va\",\"Up\",\"40\",\"3\",\"14\",\"9\",\"C1\",\"J\",\"46\"
\"\",\"\",\"approach-retreat\",\"50\",\"680324\",\"0.0-50.0\",\"\",\"\",\"3-3\",\"5340\",\"39\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"pakata\",\"Right\",\"39\",\"3\",\"15\",\"9\",\"P\",\"J\",\"47\"
\"\",\"\",\"approach-retreat\",\"51\",\"689195\",\"0.0-51.0\",\"\",\"\",\"3-3\",\"7363\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"fa:sha:va\",\"Up\",\"38\",\"3\",\"16\",\"9\",\"C1\",\"J\",\"48\"
\"\",\"\",\"approach-retreat\",\"52\",\"695690\",\"0.0-52.0\",\"\",\"\",\"3-3\",\"4987\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"pa:pata\",\"Up\",\"40\",\"4\",\"1\",\"9\",\"P\",\"J\",\"49\"
\"\",\"\",\"approach-retreat\",\"53\",\"702049\",\"0.0-53.0\",\"\",\"\",\"3-3\",\"4848\",\"39\",\"1\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"sasa:ha\",\"Left\",\"39\",\"4\",\"2\",\"9\",\"C2\",\"J\",\"50\"
\"\",\"\",\"approach-retreat\",\"54\",\"708516\",\"0.0-54.0\",\"\",\"\",\"3-3\",\"4959\",\"39\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"pa:pa:ka\",\"Right\",\"39\",\"4\",\"3\",\"9\",\"P\",\"J\",\"51\"
