"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-4"	"fa:fasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	47	"Testing"	2	23	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	48	"Testing"	2	24	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"144-C-30-3"	"144"	"C"	"30"	"3"	49	"Testing"	3	1	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"sasaza"	"57-J-0-1"	"57"	"J"	"0"	"1"	50	"Testing"	3	2	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sasaza"	"118-J-0-2"	"118"	"J"	"0"	"2"	51	"Testing"	3	3	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"fa:fasha"	"74-C-20-4"	"74"	"C"	"20"	"4"	52	"Testing"	3	4	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"100-C-30-3"	"100"	"C"	"30"	"3"	53	"Testing"	3	5	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"93-C-30-1"	"93"	"C"	"30"	"1"	54	"Testing"	3	6	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"fa:fasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	55	"Testing"	3	7	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"86-C-30-1"	"86"	"C"	"30"	"1"	56	"Testing"	3	8	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	57	"Testing"	3	9	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"sasaza"	"144-J-10-3"	"144"	"J"	"10"	"3"	58	"Testing"	3	10	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sasaza"	"93-J-0-1"	"93"	"J"	"0"	"1"	59	"Testing"	3	11	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"7-C-20-4"	"7"	"C"	"20"	"4"	60	"Testing"	3	12	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sasaza"	"84-J-0-2"	"84"	"J"	"0"	"2"	61	"Testing"	3	13	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"fa:fasha"	"94-C-20-2"	"94"	"C"	"20"	"2"	62	"Testing"	3	14	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	63	"Testing"	3	15	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"19-C-20-4"	"19"	"C"	"20"	"4"	64	"Testing"	3	16	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"fa:fasha"	"118-C-20-2"	"118"	"C"	"20"	"2"	65	"Testing"	3	17	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sasaza"	"100-J-10-3"	"100"	"J"	"10"	"3"	66	"Testing"	3	18	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"fa:fasha"	"128-C-30-3"	"128"	"C"	"30"	"3"	67	"Testing"	3	19	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"sasaza"	"7-J-10-4"	"7"	"J"	"10"	"4"	68	"Testing"	3	20	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"sasaza"	"128-J-10-3"	"128"	"J"	"10"	"3"	69	"Testing"	3	21	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"sasaza"	"19-J-10-4"	"19"	"J"	"10"	"4"	70	"Testing"	3	22	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	71	"Testing"	3	23	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	72	"Testing"	3	24	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"sasaza"	"86-J-0-1"	"86"	"J"	"0"	"1"	73	"Testing"	4	1	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	74	"Testing"	4	2	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sasaza"	"144-J-10-3"	"144"	"J"	"10"	"3"	75	"Testing"	4	3	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"sasaza"	"84-J-0-2"	"84"	"J"	"0"	"2"	76	"Testing"	4	4	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"sasaza"	"94-J-0-2"	"94"	"J"	"0"	"2"	77	"Testing"	4	5	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"fa:fasha"	"86-C-30-1"	"86"	"C"	"30"	"1"	78	"Testing"	4	6	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sasaza"	"118-J-0-2"	"118"	"J"	"0"	"2"	79	"Testing"	4	7	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-4"	"fa:fasha"	"118-C-20-2"	"118"	"C"	"20"	"2"	80	"Testing"	4	8	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"fa:fasha"	"74-C-20-4"	"74"	"C"	"20"	"4"	81	"Testing"	4	9	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"fa:fasha"	"94-C-20-2"	"94"	"C"	"20"	"2"	82	"Testing"	4	10	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sasaza"	"57-J-0-1"	"57"	"J"	"0"	"1"	83	"Testing"	4	11	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"19-C-20-4"	"19"	"C"	"20"	"4"	84	"Testing"	4	12	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-4"	"sasaza"	"128-J-10-3"	"128"	"J"	"10"	"3"	85	"Testing"	4	13	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"128-C-30-3"	"128"	"C"	"30"	"3"	86	"Testing"	4	14	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sasaza"	"7-J-10-4"	"7"	"J"	"10"	"4"	87	"Testing"	4	15	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"sasaza"	"100-J-10-3"	"100"	"J"	"10"	"3"	88	"Testing"	4	16	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-4"	"fa:fasha"	"93-C-30-1"	"93"	"C"	"30"	"1"	89	"Testing"	4	17	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"144-C-30-3"	"144"	"C"	"30"	"3"	90	"Testing"	4	18	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sasaza"	"74-J-10-4"	"74"	"J"	"10"	"4"	91	"Testing"	4	19	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-4"	"fa:fasha"	"100-C-30-3"	"100"	"C"	"30"	"3"	92	"Testing"	4	20	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-4"	"sasaza"	"19-J-10-4"	"19"	"J"	"10"	"4"	93	"Testing"	4	21	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-4"	"fa:fasha"	"7-C-20-4"	"7"	"C"	"20"	"4"	94	"Testing"	4	22	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-4"	"fa:fasha"	"57-C-30-1"	"57"	"C"	"30"	"1"	95	"Testing"	4	23	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-4"	"sasaza"	"93-J-0-1"	"93"	"J"	"0"	"1"	96	"Testing"	4	24	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
