"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"176467","32","text","0","176469","0.0-0.0-0.0","",""
"111628","","instructions","1","288099","0.0-1.0","[{""page_index"":0,""viewing_time"":111628}]",""
"59227","","survey-multi-choice","2","347345","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","387702","0.0-3.0","","{""age"":""19"",""gender"":""f"",""specify"":""""}"
"14566","","instructions","4","402268","0.0-4.0","[{""page_index"":0,""viewing_time"":14565}]",""
"27360","","survey-text","5","429630","0.0-5.0","","{""Q0"":""1053/2018""}"
