"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"7136","32","text","0","7156","0.0-0.0-0.0","",""
"2104","","instructions","1","9265","0.0-1.0","[{""page_index"":0,""viewing_time"":2103}]",""
"9465","","survey-multi-choice","2","18808","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","20234","0.0-3.0","","{""age"":"""",""specify"":""""}"
"1495","","instructions","4","21729","0.0-4.0","[{""page_index"":0,""viewing_time"":1494}]",""
"7261","","survey-text","5","29007","0.0-5.0","","{""Q0"":""""}"
