"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"68135","32","text","0","68143","0.0-0.0-0.0","",""
"55814","","instructions","1","123961","0.0-1.0","[{""page_index"":0,""viewing_time"":55813}]",""
"44454","","survey-multi-choice","2","168474","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","178458","0.0-3.0","","{""age"":""18"",""gender"":""f"",""specify"":""""}"
"8494","","instructions","4","186952","0.0-4.0","[{""page_index"":0,""viewing_time"":8493}]",""
"29651","","survey-text","5","216612","0.0-5.0","","{""Q0"":""1084/2018""}"
