"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"28042","32","text","0","28047","0.0-0.0-0.0","",""
"4321","","instructions","1","32370","0.0-1.0","[{""page_index"":0,""viewing_time"":4321}]",""
"134333","","survey-multi-choice","2","166743","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","183013","0.0-3.0","","{""age"":""19"",""gender"":""f"",""specify"":""""}"
"7320","","instructions","4","190334","0.0-4.0","[{""page_index"":0,""viewing_time"":7319}]",""
"33489","","survey-text","5","223829","0.0-5.0","","{""Q0"":""""}"
