"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"1063","32","text","0","1077","0.0-0.0-0.0","",""
"3364","","instructions","1","4453","0.0-1.0","[{""page_index"":0,""viewing_time"":3358}]",""
"21057","","survey-multi-choice","2","25652","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","28390","0.0-3.0","","{""age"":"""",""specify"":""""}"
"4238","","instructions","4","32630","0.0-4.0","[{""page_index"":0,""viewing_time"":4236}]",""
"11427","","survey-text","5","44085","0.0-5.0","","{""Q0"":""""}"
