"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses"
"56365","32","text","0","56370","0.0-0.0-0.0","",""
"108582","","instructions","1","164956","0.0-1.0","[{""page_index"":0,""viewing_time"":108580}]",""
"90756","","survey-multi-choice","2","255759","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}"
"","","bio","3","269904","0.0-3.0","","{""age"":""18"",""gender"":""f"",""specify"":""""}"
"27879","","instructions","4","297783","0.0-4.0","[{""page_index"":0,""viewing_time"":27878}]",""
"43793","","survey-text","5","341585","0.0-5.0","","{""Q0"":""1135""}"
