"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	24	"Training"	2	8	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	25	"Training"	2	9	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	26	"Training"	2	10	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	27	"Training"	2	11	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	28	"Training"	2	12	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	29	"Training"	2	13	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	30	"Training"	2	14	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	31	"Training"	2	15	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	32	"Training"	2	16	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	33	"Training"	3	1	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	34	"Training"	3	2	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	35	"Training"	3	3	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	36	"Training"	3	4	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	37	"Training"	3	5	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	38	"Training"	3	6	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	39	"Training"	3	7	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	40	"Training"	3	8	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	41	"Training"	3	9	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	42	"Training"	3	10	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	43	"Training"	3	11	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	44	"Training"	3	12	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	45	"Training"	3	13	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	46	"Training"	3	14	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	47	"Training"	3	15	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	48	"Training"	3	16	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	49	"Training"	4	1	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	50	"Training"	4	2	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	51	"Training"	4	3	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	52	"Training"	4	4	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	53	"Training"	4	5	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	54	"Training"	4	6	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
