"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	13	"Training"	1	13	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	14	"Training"	1	14	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	15	"Training"	1	15	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	16	"Training"	1	16	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	17	"Training"	2	1	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	18	"Training"	2	2	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	19	"Training"	2	3	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	20	"Training"	2	4	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	21	"Training"	2	5	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	22	"Training"	2	6	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	23	"Training"	2	7	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	24	"Training"	2	8	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	25	"Training"	2	9	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	26	"Training"	2	10	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	27	"Training"	2	11	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	28	"Training"	2	12	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	29	"Training"	2	13	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	30	"Training"	2	14	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	31	"Training"	2	15	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
