\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"71294\",\"32\",\"text\",\"0\",\"71299\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"79964\",\"\",\"instructions\",\"1\",\"151268\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":79963}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"50458\",\"\",\"survey-multi-choice\",\"2\",\"201764\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"217246\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"239374\",\"0.0-4.0\",\"\",\"\",\"3-4\",\"20617\",\"39\",\"0\",\"Training\",\"Stims/Figures/19-J-10-4.bmp\",\"fa:fa:va\",\"Right\",\"37\",\"1\",\"1\",\"3A\",\"C1\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"262408\",\"0.0-5.0\",\"\",\"\",\"3-4\",\"21528\",\"39\",\"0\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"zasa:ha\",\"Left\",\"37\",\"1\",\"2\",\"3A\",\"C2\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"273206\",\"0.0-6.0\",\"\",\"\",\"3-4\",\"9286\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"zasa:ha\",\"Right\",\"39\",\"1\",\"3\",\"3A\",\"C2\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"289746\",\"0.0-7.0\",\"\",\"\",\"3-4\",\"15031\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"fa:fa:va\",\"Up\",\"40\",\"1\",\"4\",\"3A\",\"C1\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"298291\",\"0.0-8.0\",\"\",\"\",\"3-4\",\"7034\",\"37\",\"0\",\"Training\",\"Stims/Figures/19-C-20-4.bmp\",\"zasa:ha\",\"Right\",\"39\",\"1\",\"5\",\"3A\",\"C2\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"309137\",\"0.0-9.0\",\"\",\"\",\"3-4\",\"9337\",\"38\",\"0\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"zasa:ha\",\"Down\",\"40\",\"1\",\"6\",\"3A\",\"C2\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"321767\",\"0.0-10.0\",\"\",\"\",\"3-4\",\"11125\",\"38\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"fa:fa:va\",\"Up\",\"40\",\"1\",\"7\",\"3A\",\"C1\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"329029\",\"0.0-11.0\",\"\",\"\",\"3-4\",\"5753\",\"39\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"zasa:ha\",\"Left\",\"37\",\"1\",\"8\",\"3A\",\"C2\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"337429\",\"0.0-12.0\",\"\",\"\",\"3-4\",\"6893\",\"38\",\"1\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"zasa:ha\",\"Up\",\"38\",\"1\",\"9\",\"3A\",\"C2\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"345514\",\"0.0-13.0\",\"\",\"\",\"3-4\",\"6580\",\"39\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"fa:fa:va\",\"Left\",\"39\",\"1\",\"10\",\"3A\",\"C1\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"352940\",\"0.0-14.0\",\"\",\"\",\"3-4\",\"5920\",\"38\",\"1\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"fa:fa:va\",\"Down\",\"38\",\"1\",\"11\",\"3A\",\"C1\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"360174\",\"0.0-15.0\",\"\",\"\",\"3-4\",\"5727\",\"40\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"zasa:ha\",\"Down\",\"40\",\"1\",\"12\",\"3A\",\"C2\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"367252\",\"0.0-16.0\",\"\",\"\",\"3-4\",\"5569\",\"38\",\"1\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"zasa:ha\",\"Up\",\"38\",\"1\",\"13\",\"3A\",\"C2\",\"J\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"376114\",\"0.0-17.0\",\"\",\"\",\"3-4\",\"7353\",\"40\",\"0\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"fa:fa:va\",\"Down\",\"38\",\"1\",\"14\",\"3A\",\"C1\",\"J\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"382911\",\"0.0-18.0\",\"\",\"\",\"3-4\",\"5285\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"fa:fa:va\",\"Left\",\"39\",\"1\",\"15\",\"3A\",\"C1\",\"J\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"389306\",\"0.0-19.0\",\"\",\"\",\"3-4\",\"4889\",\"37\",\"1\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"fa:fa:va\",\"Right\",\"37\",\"1\",\"16\",\"3A\",\"C1\",\"J\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"398990\",\"0.0-20.0\",\"\",\"\",\"3-4\",\"8172\",\"37\",\"1\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"zasa:ha\",\"Left\",\"37\",\"2\",\"1\",\"3A\",\"C2\",\"J\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"410791\",\"0.0-21.0\",\"\",\"\",\"3-4\",\"10293\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"fa:fa:va\",\"Up\",\"40\",\"2\",\"2\",\"3A\",\"C1\",\"J\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"417015\",\"0.0-22.0\",\"\",\"\",\"3-4\",\"4711\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"fa:fa:va\",\"Down\",\"38\",\"2\",\"3\",\"3A\",\"C1\",\"J\",\"19\"
