\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"36190\",\"32\",\"text\",\"0\",\"36190\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"60960\",\"\",\"instructions\",\"1\",\"97150\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":60960}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"19148\",\"\",\"survey-multi-choice\",\"2\",\"116345\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"123376\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"131787\",\"0.0-4.0\",\"\",\"\",\"2-3\",\"6907\",\"39\",\"0\",\"Training\",\"Stims/Figures/118-J-0-2.bmp\",\"vasha:sha\",\"Right\",\"37\",\"1\",\"1\",\"6A\",\"C1\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"138083\",\"0.0-5.0\",\"\",\"\",\"2-3\",\"4792\",\"37\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"sahaza\",\"Left\",\"37\",\"1\",\"2\",\"6A\",\"C2\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"145721\",\"0.0-6.0\",\"\",\"\",\"2-3\",\"6133\",\"38\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"fasha:va\",\"Up\",\"40\",\"1\",\"3\",\"6A\",\"C1\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"153402\",\"0.0-7.0\",\"\",\"\",\"2-3\",\"6179\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"fashasha\",\"Down\",\"38\",\"1\",\"4\",\"6A\",\"C1\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"159903\",\"0.0-8.0\",\"\",\"\",\"2-3\",\"4992\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"zasa:ha\",\"Up\",\"38\",\"1\",\"5\",\"6A\",\"C2\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"168070\",\"0.0-9.0\",\"\",\"\",\"2-3\",\"6661\",\"37\",\"0\",\"Training\",\"Stims/Figures/94-C-20-2.bmp\",\"za:haha\",\"Right\",\"39\",\"1\",\"6\",\"6A\",\"C2\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"175514\",\"0.0-10.0\",\"\",\"\",\"2-3\",\"5938\",\"39\",\"0\",\"Training\",\"Stims/Figures/94-J-0-2.bmp\",\"fafa:va\",\"Right\",\"37\",\"1\",\"7\",\"6A\",\"C1\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"182294\",\"0.0-11.0\",\"\",\"\",\"2-3\",\"5269\",\"40\",\"0\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"vafava\",\"Down\",\"38\",\"1\",\"8\",\"6A\",\"C1\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"188362\",\"0.0-12.0\",\"\",\"\",\"2-3\",\"4563\",\"37\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"va:fa:sha\",\"Right\",\"37\",\"1\",\"9\",\"6A\",\"C1\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"194138\",\"0.0-13.0\",\"\",\"\",\"2-3\",\"4273\",\"37\",\"1\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"sasa:za\",\"Left\",\"37\",\"1\",\"10\",\"6A\",\"C2\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"201295\",\"0.0-14.0\",\"\",\"\",\"2-3\",\"5652\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"vafa:sha\",\"Up\",\"40\",\"1\",\"11\",\"6A\",\"C1\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"208246\",\"0.0-15.0\",\"\",\"\",\"2-3\",\"5451\",\"38\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"sa:haha\",\"Down\",\"40\",\"1\",\"12\",\"6A\",\"C2\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"216169\",\"0.0-16.0\",\"\",\"\",\"2-3\",\"6415\",\"39\",\"1\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"fa:fasha\",\"Left\",\"39\",\"1\",\"13\",\"6A\",\"C1\",\"J\",\"13\"
