\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"37629\",\"32\",\"text\",\"0\",\"37638\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"153970\",\"\",\"instructions\",\"1\",\"191610\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":153970}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"41311\",\"\",\"survey-multi-choice\",\"2\",\"232942\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"246409\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"21\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"257069\",\"0.0-4.0\",\"\",\"\",\"1-3\",\"9146\",\"40\",\"0\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"tapata\",\"Up\",\"38\",\"1\",\"1\",\"7\",\"P\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"265575\",\"0.0-5.0\",\"\",\"\",\"1-3\",\"6989\",\"39\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"takaka\",\"Left\",\"37\",\"1\",\"2\",\"7\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"273736\",\"0.0-6.0\",\"\",\"\",\"1-3\",\"6647\",\"37\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"na:ma:na\",\"Left\",\"37\",\"1\",\"3\",\"7\",\"S\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"280221\",\"0.0-7.0\",\"\",\"\",\"1-3\",\"4968\",\"37\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"papata\",\"Right\",\"37\",\"1\",\"4\",\"7\",\"P\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"286510\",\"0.0-8.0\",\"\",\"\",\"1-3\",\"4779\",\"40\",\"0\",\"Training\",\"Stims/Figures/27-C-30-1.bmp\",\"papa:ta\",\"Up\",\"38\",\"1\",\"5\",\"7\",\"P\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"292996\",\"0.0-9.0\",\"\",\"\",\"1-3\",\"4973\",\"38\",\"0\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"namana\",\"Down\",\"40\",\"1\",\"6\",\"7\",\"S\",\"J\",\"6\"
