\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"126096\",\"32\",\"text\",\"0\",\"126110\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"83288\",\"\",\"instructions\",\"1\",\"209412\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":83283}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"22257\",\"\",\"survey-multi-choice\",\"2\",\"231805\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"244558\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"252812\",\"0.0-4.0\",\"\",\"\",\"3-1\",\"6729\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"ma:lala\",\"Down\",\"38\",\"1\",\"1\",\"4\",\"S\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"259817\",\"0.0-5.0\",\"\",\"\",\"3-1\",\"5455\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"ta:ka:ka\",\"Up\",\"38\",\"1\",\"2\",\"4\",\"P\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"265968\",\"0.0-6.0\",\"\",\"\",\"3-1\",\"4604\",\"39\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"ma:ma:la\",\"Left\",\"39\",\"1\",\"3\",\"4\",\"S\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"271900\",\"0.0-7.0\",\"\",\"\",\"3-1\",\"4386\",\"38\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"takaka\",\"Up\",\"38\",\"1\",\"4\",\"4\",\"P\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"277965\",\"0.0-8.0\",\"\",\"\",\"3-1\",\"4526\",\"38\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"nala:la\",\"Down\",\"38\",\"1\",\"5\",\"4\",\"S\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"283893\",\"0.0-9.0\",\"\",\"\",\"3-1\",\"4391\",\"37\",\"0\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"pa:ka:ka\",\"Right\",\"39\",\"1\",\"6\",\"4\",\"P\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"290301\",\"0.0-10.0\",\"\",\"\",\"3-1\",\"4867\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"na:lana\",\"Left\",\"39\",\"1\",\"7\",\"4\",\"S\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"296466\",\"0.0-11.0\",\"\",\"\",\"3-1\",\"4615\",\"39\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"mama:na\",\"Left\",\"39\",\"1\",\"8\",\"4\",\"S\",\"C\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"303027\",\"0.0-12.0\",\"\",\"\",\"3-1\",\"5018\",\"40\",\"1\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"na:mana\",\"Up\",\"40\",\"1\",\"9\",\"4\",\"S\",\"C\",\"9\"
