\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"52628\",\"32\",\"text\",\"0\",\"52635\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"59947\",\"\",\"instructions\",\"1\",\"112585\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":59946}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"25413\",\"\",\"survey-multi-choice\",\"2\",\"138043\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"145812\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"154605\",\"0.0-4.0\",\"\",\"\",\"3-3\",\"7269\",\"40\",\"1\",\"Training\",\"Stims/Figures/27-J-0-1.bmp\",\"pakata\",\"Up\",\"40\",\"1\",\"1\",\"4\",\"P\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"161186\",\"0.0-5.0\",\"\",\"\",\"3-3\",\"5065\",\"38\",\"0\",\"Training\",\"Stims/Figures/128-J-10-3.bmp\",\"papa:ka\",\"Up\",\"40\",\"1\",\"2\",\"4\",\"P\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"170192\",\"0.0-6.0\",\"\",\"\",\"3-3\",\"7488\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"ma:mana\",\"Down\",\"40\",\"1\",\"3\",\"4\",\"S\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"178890\",\"0.0-7.0\",\"\",\"\",\"3-3\",\"7184\",\"37\",\"0\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"na:la:na\",\"Right\",\"39\",\"1\",\"4\",\"4\",\"S\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"185703\",\"0.0-8.0\",\"\",\"\",\"3-3\",\"5293\",\"37\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"ma:la:la\",\"Right\",\"39\",\"1\",\"5\",\"4\",\"S\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"192978\",\"0.0-9.0\",\"\",\"\",\"3-3\",\"5764\",\"37\",\"0\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"papata\",\"Left\",\"39\",\"1\",\"6\",\"4\",\"P\",\"J\",\"6\"
