\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"32560\",\"32\",\"text\",\"0\",\"32570\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"80956\",\"\",\"instructions\",\"1\",\"113532\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":80951}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"26878\",\"\",\"survey-multi-choice\",\"2\",\"140487\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"147162\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"23\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"155968\",\"0.0-4.0\",\"\",\"\",\"1-4\",\"7286\",\"37\",\"0\",\"Training\",\"Stims/Figures/128-C-30-3.bmp\",\"ma:mala\",\"Left\",\"39\",\"1\",\"1\",\"4\",\"S\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"162952\",\"0.0-5.0\",\"\",\"\",\"1-4\",\"5448\",\"40\",\"0\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"ta:paka\",\"Up\",\"38\",\"1\",\"2\",\"4\",\"P\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"169769\",\"0.0-6.0\",\"\",\"\",\"1-4\",\"5283\",\"40\",\"0\",\"Training\",\"Stims/Figures/19-J-10-4.bmp\",\"papa:ka\",\"Up\",\"38\",\"1\",\"3\",\"4\",\"P\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"176031\",\"0.0-7.0\",\"\",\"\",\"1-4\",\"4726\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"taka:ka\",\"Up\",\"38\",\"1\",\"4\",\"4\",\"P\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"182281\",\"0.0-8.0\",\"\",\"\",\"1-4\",\"4715\",\"38\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"na:lana\",\"Down\",\"38\",\"1\",\"5\",\"4\",\"S\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"188771\",\"0.0-9.0\",\"\",\"\",\"1-4\",\"4960\",\"39\",\"1\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"na:lala\",\"Left\",\"39\",\"1\",\"6\",\"4\",\"S\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"194778\",\"0.0-10.0\",\"\",\"\",\"1-4\",\"4469\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-C-20-4.bmp\",\"namala\",\"Down\",\"38\",\"1\",\"7\",\"4\",\"S\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"200579\",\"0.0-11.0\",\"\",\"\",\"1-4\",\"4261\",\"38\",\"0\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"pakaka\",\"Down\",\"40\",\"1\",\"8\",\"4\",\"P\",\"C\",\"8\"
