\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"45748\",\"32\",\"text\",\"0\",\"45753\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"48720\",\"\",\"instructions\",\"1\",\"94477\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":48718}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"30073\",\"\",\"survey-multi-choice\",\"2\",\"124593\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"134916\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"21\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"142445\",\"0.0-4.0\",\"\",\"\",\"2-4\",\"6014\",\"40\",\"0\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"tapa:ka\",\"Down\",\"38\",\"1\",\"1\",\"5\",\"P\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"149302\",\"0.0-5.0\",\"\",\"\",\"2-4\",\"5342\",\"37\",\"1\",\"Training\",\"Stims/Figures/93-C-30-1.bmp\",\"taka:ka\",\"Right\",\"37\",\"1\",\"2\",\"5\",\"P\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"157366\",\"0.0-6.0\",\"\",\"\",\"2-4\",\"6547\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"nala:na\",\"Down\",\"40\",\"1\",\"3\",\"5\",\"S\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"163660\",\"0.0-7.0\",\"\",\"\",\"2-4\",\"4774\",\"39\",\"0\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"mama:na\",\"Left\",\"37\",\"1\",\"4\",\"5\",\"S\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"170040\",\"0.0-8.0\",\"\",\"\",\"2-4\",\"4861\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"papata\",\"Down\",\"38\",\"1\",\"5\",\"5\",\"P\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"176982\",\"0.0-9.0\",\"\",\"\",\"2-4\",\"5430\",\"37\",\"0\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"nalana\",\"Right\",\"39\",\"1\",\"6\",\"5\",\"S\",\"C\",\"6\"
