\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"172340\",\"32\",\"text\",\"0\",\"172671\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"10058\",\"\",\"instructions\",\"1\",\"183524\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":9774}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"83313\",\"\",\"survey-multi-choice\",\"2\",\"277334\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"301848\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"19\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"353340\",\"0.0-4.0\",\"\",\"\",\"3-2\",\"48437\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"va:fa:va\",\"Up\",\"38\",\"1\",\"1\",\"6A\",\"C1\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"360975\",\"0.0-5.0\",\"\",\"\",\"3-2\",\"5727\",\"39\",\"0\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"vashasha\",\"Left\",\"37\",\"1\",\"2\",\"6A\",\"C1\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"368937\",\"0.0-6.0\",\"\",\"\",\"3-2\",\"6434\",\"40\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"sasa:za\",\"Up\",\"40\",\"1\",\"3\",\"6A\",\"C2\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"375493\",\"0.0-7.0\",\"\",\"\",\"3-2\",\"5018\",\"37\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"fafa:sha\",\"Right\",\"39\",\"1\",\"4\",\"6A\",\"C1\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"382979\",\"0.0-8.0\",\"\",\"\",\"3-2\",\"5846\",\"39\",\"1\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"zasaza\",\"Left\",\"39\",\"1\",\"5\",\"6A\",\"C2\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"389634\",\"0.0-9.0\",\"\",\"\",\"3-2\",\"5018\",\"40\",\"0\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"za:ha:za\",\"Down\",\"38\",\"1\",\"6\",\"6A\",\"C2\",\"C\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"396119\",\"0.0-10.0\",\"\",\"\",\"3-2\",\"4909\",\"37\",\"0\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"fa:fa:sha\",\"Right\",\"39\",\"1\",\"7\",\"6A\",\"C1\",\"C\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"404522\",\"0.0-11.0\",\"\",\"\",\"3-2\",\"5761\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"vafasha\",\"Left\",\"37\",\"1\",\"8\",\"6A\",\"C1\",\"C\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"413675\",\"0.0-12.0\",\"\",\"\",\"3-2\",\"7623\",\"37\",\"0\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"fa:fa:va\",\"Right\",\"39\",\"1\",\"9\",\"6A\",\"C1\",\"C\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"422019\",\"0.0-13.0\",\"\",\"\",\"3-2\",\"6466\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"za:sa:za\",\"Up\",\"40\",\"1\",\"10\",\"6A\",\"C2\",\"C\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"429820\",\"0.0-14.0\",\"\",\"\",\"3-2\",\"6283\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"fasha:sha\",\"Down\",\"40\",\"1\",\"11\",\"6A\",\"C1\",\"C\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"436702\",\"0.0-15.0\",\"\",\"\",\"3-2\",\"5364\",\"39\",\"0\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"zaha:za\",\"Right\",\"37\",\"1\",\"12\",\"6A\",\"C2\",\"C\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"455547\",\"0.0-16.0\",\"\",\"\",\"3-2\",\"17287\",\"40\",\"0\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"sa:haza\",\"Down\",\"38\",\"1\",\"13\",\"6A\",\"C2\",\"C\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"462981\",\"0.0-17.0\",\"\",\"\",\"3-2\",\"5769\",\"38\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"sahaha\",\"Down\",\"38\",\"1\",\"14\",\"6A\",\"C2\",\"C\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"471299\",\"0.0-18.0\",\"\",\"\",\"3-2\",\"6792\",\"39\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"fa:shava\",\"Left\",\"37\",\"1\",\"15\",\"6A\",\"C1\",\"C\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"484470\",\"0.0-19.0\",\"\",\"\",\"3-2\",\"11651\",\"38\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"za:haza\",\"Up\",\"40\",\"1\",\"16\",\"6A\",\"C2\",\"C\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"493102\",\"0.0-20.0\",\"\",\"\",\"3-2\",\"7109\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"zaha:za\",\"Left\",\"39\",\"2\",\"1\",\"6A\",\"C2\",\"C\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"500160\",\"0.0-21.0\",\"\",\"\",\"3-2\",\"5531\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"sahaha\",\"Right\",\"37\",\"2\",\"2\",\"6A\",\"C2\",\"C\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"515207\",\"0.0-22.0\",\"\",\"\",\"3-2\",\"13446\",\"37\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"sasa:za\",\"Right\",\"37\",\"2\",\"3\",\"6A\",\"C2\",\"C\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"523227\",\"0.0-23.0\",\"\",\"\",\"3-2\",\"6497\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"zasaza\",\"Down\",\"38\",\"2\",\"4\",\"6A\",\"C2\",\"C\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"529096\",\"0.0-24.0\",\"\",\"\",\"3-2\",\"4340\",\"37\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"fa:shava\",\"Right\",\"39\",\"2\",\"5\",\"6A\",\"C1\",\"C\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"535250\",\"0.0-25.0\",\"\",\"\",\"3-2\",\"4634\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"va:fa:va\",\"Up\",\"38\",\"2\",\"6\",\"6A\",\"C1\",\"C\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"541587\",\"0.0-26.0\",\"\",\"\",\"3-2\",\"4814\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"za:sa:za\",\"Up\",\"40\",\"2\",\"7\",\"6A\",\"C2\",\"C\",\"23\"
\"\",\"\",\"approach-retreat\",\"27\",\"547825\",\"0.0-27.0\",\"\",\"\",\"3-2\",\"4711\",\"37\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"fafa:sha\",\"Right\",\"39\",\"2\",\"8\",\"6A\",\"C1\",\"C\",\"24\"
\"\",\"\",\"approach-retreat\",\"28\",\"553532\",\"0.0-28.0\",\"\",\"\",\"3-2\",\"4184\",\"38\",\"0\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"fa:fa:va\",\"Down\",\"40\",\"2\",\"9\",\"6A\",\"C1\",\"C\",\"25\"
\"\",\"\",\"approach-retreat\",\"29\",\"559290\",\"0.0-29.0\",\"\",\"\",\"3-2\",\"4237\",\"39\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"vafasha\",\"Left\",\"37\",\"2\",\"10\",\"6A\",\"C1\",\"C\",\"26\"
\"\",\"\",\"approach-retreat\",\"30\",\"565032\",\"0.0-30.0\",\"\",\"\",\"3-2\",\"4218\",\"38\",\"0\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"sa:haza\",\"Up\",\"40\",\"2\",\"11\",\"6A\",\"C2\",\"C\",\"27\"
\"\",\"\",\"approach-retreat\",\"31\",\"570724\",\"0.0-31.0\",\"\",\"\",\"3-2\",\"4166\",\"40\",\"1\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"za:ha:za\",\"Up\",\"40\",\"2\",\"12\",\"6A\",\"C2\",\"C\",\"28\"
\"\",\"\",\"approach-retreat\",\"32\",\"576517\",\"0.0-32.0\",\"\",\"\",\"3-2\",\"4258\",\"38\",\"0\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"vashasha\",\"Down\",\"40\",\"2\",\"13\",\"6A\",\"C1\",\"C\",\"29\"
\"\",\"\",\"approach-retreat\",\"33\",\"582276\",\"0.0-33.0\",\"\",\"\",\"3-2\",\"4242\",\"40\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"za:haza\",\"Down\",\"38\",\"2\",\"14\",\"6A\",\"C2\",\"C\",\"30\"
\"\",\"\",\"approach-retreat\",\"34\",\"588146\",\"0.0-34.0\",\"\",\"\",\"3-2\",\"4353\",\"39\",\"0\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"fasha:sha\",\"Left\",\"37\",\"2\",\"15\",\"6A\",\"C1\",\"C\",\"31\"
\"\",\"\",\"approach-retreat\",\"35\",\"593725\",\"0.0-35.0\",\"\",\"\",\"3-2\",\"4060\",\"37\",\"1\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"fa:fa:sha\",\"Left\",\"37\",\"2\",\"16\",\"6A\",\"C1\",\"C\",\"32\"
\"\",\"\",\"approach-retreat\",\"36\",\"599471\",\"0.0-36.0\",\"\",\"\",\"3-2\",\"4218\",\"38\",\"1\",\"Training\",\"Stims/Figures/86-J-0-1.bmp\",\"fa:fa:va\",\"Up\",\"38\",\"3\",\"1\",\"6A\",\"C1\",\"C\",\"33\"
\"\",\"\",\"approach-retreat\",\"37\",\"604901\",\"0.0-37.0\",\"\",\"\",\"3-2\",\"3908\",\"38\",\"1\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"fa:fa:sha\",\"Up\",\"38\",\"3\",\"2\",\"6A\",\"C1\",\"C\",\"34\"
\"\",\"\",\"approach-retreat\",\"38\",\"610587\",\"0.0-38.0\",\"\",\"\",\"3-2\",\"4115\",\"38\",\"0\",\"Training\",\"Stims/Figures/86-C-30-1.bmp\",\"za:ha:za\",\"Up\",\"40\",\"3\",\"3\",\"6A\",\"C2\",\"C\",\"35\"
\"\",\"\",\"approach-retreat\",\"39\",\"616286\",\"0.0-39.0\",\"\",\"\",\"3-2\",\"4179\",\"37\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"vafasha\",\"Right\",\"39\",\"3\",\"4\",\"6A\",\"C1\",\"C\",\"36\"
\"\",\"\",\"approach-retreat\",\"40\",\"623079\",\"0.0-40.0\",\"\",\"\",\"3-2\",\"5268\",\"37\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"fafa:sha\",\"Right\",\"39\",\"3\",\"5\",\"6A\",\"C1\",\"C\",\"37\"
\"\",\"\",\"approach-retreat\",\"41\",\"629024\",\"0.0-41.0\",\"\",\"\",\"3-2\",\"4422\",\"40\",\"0\",\"Training\",\"Stims/Figures/84-C-20-2.bmp\",\"za:sa:za\",\"Down\",\"38\",\"3\",\"6\",\"6A\",\"C2\",\"C\",\"38\"
\"\",\"\",\"approach-retreat\",\"42\",\"635599\",\"0.0-42.0\",\"\",\"\",\"3-2\",\"5055\",\"39\",\"1\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"sasa:za\",\"Left\",\"39\",\"3\",\"7\",\"6A\",\"C2\",\"C\",\"39\"
\"\",\"\",\"approach-retreat\",\"43\",\"641243\",\"0.0-43.0\",\"\",\"\",\"3-2\",\"4118\",\"40\",\"1\",\"Training\",\"Stims/Figures/84-J-0-2.bmp\",\"fasha:sha\",\"Down\",\"40\",\"3\",\"8\",\"6A\",\"C1\",\"C\",\"40\"
\"\",\"\",\"approach-retreat\",\"44\",\"646872\",\"0.0-44.0\",\"\",\"\",\"3-2\",\"4102\",\"40\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"vashasha\",\"Down\",\"40\",\"3\",\"9\",\"6A\",\"C1\",\"C\",\"41\"
\"\",\"\",\"approach-retreat\",\"45\",\"652446\",\"0.0-45.0\",\"\",\"\",\"3-2\",\"4048\",\"38\",\"0\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"sa:haza\",\"Up\",\"40\",\"3\",\"10\",\"6A\",\"C2\",\"C\",\"42\"
\"\",\"\",\"approach-retreat\",\"46\",\"658337\",\"0.0-46.0\",\"\",\"\",\"3-2\",\"4369\",\"37\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"va:fa:va\",\"Right\",\"39\",\"3\",\"11\",\"6A\",\"C1\",\"C\",\"43\"
\"\",\"\",\"approach-retreat\",\"47\",\"664157\",\"0.0-47.0\",\"\",\"\",\"3-2\",\"4300\",\"38\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"fa:shava\",\"Down\",\"40\",\"3\",\"12\",\"6A\",\"C1\",\"C\",\"44\"
\"\",\"\",\"approach-retreat\",\"48\",\"670935\",\"0.0-48.0\",\"\",\"\",\"3-2\",\"5256\",\"37\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"zasaza\",\"Left\",\"39\",\"3\",\"13\",\"6A\",\"C2\",\"C\",\"45\"
\"\",\"\",\"approach-retreat\",\"49\",\"677319\",\"0.0-49.0\",\"\",\"\",\"3-2\",\"4862\",\"37\",\"1\",\"Training\",\"Stims/Figures/144-C-30-3.bmp\",\"sahaha\",\"Right\",\"37\",\"3\",\"14\",\"6A\",\"C2\",\"C\",\"46\"
\"\",\"\",\"approach-retreat\",\"50\",\"683036\",\"0.0-50.0\",\"\",\"\",\"3-2\",\"4194\",\"39\",\"1\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"za:haza\",\"Left\",\"39\",\"3\",\"15\",\"6A\",\"C2\",\"C\",\"47\"
\"\",\"\",\"approach-retreat\",\"51\",\"689710\",\"0.0-51.0\",\"\",\"\",\"3-2\",\"5149\",\"37\",\"0\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"zaha:za\",\"Left\",\"39\",\"3\",\"16\",\"6A\",\"C2\",\"C\",\"48\"
\"\",\"\",\"approach-retreat\",\"52\",\"695402\",\"0.0-52.0\",\"\",\"\",\"3-2\",\"4167\",\"38\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"zaha:za\",\"Down\",\"38\",\"4\",\"1\",\"6A\",\"C2\",\"C\",\"49\"
