\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"62361\",\"32\",\"text\",\"0\",\"62364\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"72293\",\"\",\"instructions\",\"1\",\"134660\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":72292}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"37048\",\"\",\"survey-multi-choice\",\"2\",\"171742\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"187887\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"22\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"197779\",\"0.0-4.0\",\"\",\"\",\"1-5\",\"8382\",\"39\",\"0\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"zasaha\",\"Left\",\"37\",\"1\",\"1\",\"8\",\"C2\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"205924\",\"0.0-5.0\",\"\",\"\",\"1-5\",\"6627\",\"40\",\"0\",\"Training\",\"Stims/Figures/94-C-20-2.bmp\",\"fasha:va\",\"Up\",\"38\",\"1\",\"2\",\"8\",\"C1\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"213021\",\"0.0-6.0\",\"\",\"\",\"1-5\",\"5582\",\"38\",\"0\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"fashava\",\"Down\",\"40\",\"1\",\"3\",\"8\",\"C1\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"219182\",\"0.0-7.0\",\"\",\"\",\"1-5\",\"4643\",\"40\",\"1\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"vafa:sha\",\"Up\",\"40\",\"1\",\"4\",\"8\",\"C1\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"225876\",\"0.0-8.0\",\"\",\"\",\"1-5\",\"5185\",\"39\",\"1\",\"Training\",\"Stims/Figures/94-J-0-2.bmp\",\"fashasha\",\"Left\",\"39\",\"1\",\"5\",\"8\",\"C1\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"233152\",\"0.0-9.0\",\"\",\"\",\"1-5\",\"5763\",\"39\",\"1\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"sa:saha\",\"Right\",\"39\",\"1\",\"6\",\"8\",\"C2\",\"J\",\"6\"
\"\",\"\",\"approach-retreat\",\"10\",\"241367\",\"0.0-10.0\",\"\",\"\",\"1-5\",\"6695\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"sa:sa:za\",\"Down\",\"38\",\"1\",\"7\",\"8\",\"C2\",\"J\",\"7\"
\"\",\"\",\"approach-retreat\",\"11\",\"247878\",\"0.0-11.0\",\"\",\"\",\"1-5\",\"4997\",\"40\",\"1\",\"Training\",\"Stims/Figures/57-J-0-1.bmp\",\"fafasha\",\"Up\",\"40\",\"1\",\"8\",\"8\",\"C1\",\"J\",\"8\"
\"\",\"\",\"approach-retreat\",\"12\",\"259171\",\"0.0-12.0\",\"\",\"\",\"1-5\",\"9776\",\"37\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"va:shasha\",\"Left\",\"39\",\"1\",\"9\",\"8\",\"C1\",\"J\",\"9\"
\"\",\"\",\"approach-retreat\",\"13\",\"265698\",\"0.0-13.0\",\"\",\"\",\"1-5\",\"5009\",\"39\",\"0\",\"Training\",\"Stims/Figures/57-C-30-1.bmp\",\"vafa:va\",\"Left\",\"37\",\"1\",\"10\",\"8\",\"C1\",\"J\",\"10\"
\"\",\"\",\"approach-retreat\",\"14\",\"272454\",\"0.0-14.0\",\"\",\"\",\"1-5\",\"5248\",\"37\",\"0\",\"Training\",\"Stims/Figures/44-C-30-3.bmp\",\"sasa:ha\",\"Right\",\"39\",\"1\",\"11\",\"8\",\"C2\",\"J\",\"11\"
\"\",\"\",\"approach-retreat\",\"15\",\"280094\",\"0.0-15.0\",\"\",\"\",\"1-5\",\"6125\",\"40\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"sa:haha\",\"Up\",\"38\",\"1\",\"12\",\"8\",\"C2\",\"J\",\"12\"
\"\",\"\",\"approach-retreat\",\"16\",\"288391\",\"0.0-16.0\",\"\",\"\",\"1-5\",\"6783\",\"40\",\"0\",\"Training\",\"Stims/Figures/102-J-10-4.bmp\",\"sa:saza\",\"Down\",\"38\",\"1\",\"13\",\"8\",\"C2\",\"J\",\"13\"
\"\",\"\",\"approach-retreat\",\"17\",\"295831\",\"0.0-17.0\",\"\",\"\",\"1-5\",\"5925\",\"39\",\"0\",\"Training\",\"Stims/Figures/44-J-10-3.bmp\",\"zasa:ha\",\"Right\",\"37\",\"1\",\"14\",\"8\",\"C2\",\"J\",\"14\"
\"\",\"\",\"approach-retreat\",\"18\",\"301943\",\"0.0-18.0\",\"\",\"\",\"1-5\",\"4601\",\"40\",\"0\",\"Training\",\"Stims/Figures/100-J-10-3.bmp\",\"za:saza\",\"Down\",\"38\",\"1\",\"15\",\"8\",\"C2\",\"J\",\"15\"
\"\",\"\",\"approach-retreat\",\"19\",\"310416\",\"0.0-19.0\",\"\",\"\",\"1-5\",\"6959\",\"37\",\"0\",\"Training\",\"Stims/Figures/139-C-20-2.bmp\",\"vasha:sha\",\"Right\",\"39\",\"1\",\"16\",\"8\",\"C1\",\"J\",\"16\"
\"\",\"\",\"approach-retreat\",\"20\",\"317165\",\"0.0-20.0\",\"\",\"\",\"1-5\",\"5236\",\"38\",\"0\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"sa:saha\",\"Down\",\"40\",\"2\",\"1\",\"8\",\"C2\",\"J\",\"17\"
\"\",\"\",\"approach-retreat\",\"21\",\"323461\",\"0.0-21.0\",\"\",\"\",\"1-5\",\"4779\",\"37\",\"0\",\"Training\",\"Stims/Figures/7-C-20-4.bmp\",\"sa:haha\",\"Right\",\"39\",\"2\",\"2\",\"8\",\"C2\",\"J\",\"18\"
\"\",\"\",\"approach-retreat\",\"22\",\"329817\",\"0.0-22.0\",\"\",\"\",\"1-5\",\"4845\",\"40\",\"0\",\"Training\",\"Stims/Figures/139-J-0-2.bmp\",\"va:shasha\",\"Down\",\"38\",\"2\",\"3\",\"8\",\"C1\",\"J\",\"19\"
\"\",\"\",\"approach-retreat\",\"23\",\"336129\",\"0.0-23.0\",\"\",\"\",\"1-5\",\"4797\",\"39\",\"1\",\"Training\",\"Stims/Figures/94-C-20-2.bmp\",\"fasha:va\",\"Right\",\"39\",\"2\",\"4\",\"8\",\"C1\",\"J\",\"20\"
\"\",\"\",\"approach-retreat\",\"24\",\"341983\",\"0.0-24.0\",\"\",\"\",\"1-5\",\"4338\",\"39\",\"1\",\"Training\",\"Stims/Figures/102-C-20-4.bmp\",\"zasaha\",\"Right\",\"39\",\"2\",\"5\",\"8\",\"C2\",\"J\",\"21\"
\"\",\"\",\"approach-retreat\",\"25\",\"348377\",\"0.0-25.0\",\"\",\"\",\"1-5\",\"4875\",\"40\",\"0\",\"Training\",\"Stims/Figures/71-J-0-1.bmp\",\"vafa:sha\",\"Down\",\"38\",\"2\",\"6\",\"8\",\"C1\",\"J\",\"22\"
\"\",\"\",\"approach-retreat\",\"26\",\"354451\",\"0.0-26.0\",\"\",\"\",\"1-5\",\"4562\",\"37\",\"1\",\"Training\",\"Stims/Figures/71-C-30-1.bmp\",\"fashava\",\"Left\",\"37\",\"2\",\"7\",\"8\",\"C1\",\"J\",\"23\"
