\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"58051\",\"32\",\"text\",\"0\",\"58056\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"59505\",\"\",\"instructions\",\"1\",\"117563\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":59504}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"44059\",\"\",\"survey-multi-choice\",\"2\",\"161666\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"170006\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"186168\",\"0.0-4.0\",\"\",\"\",\"2-1\",\"14643\",\"37\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"saha:za\",\"Left\",\"37\",\"1\",\"1\",\"3A\",\"C2\",\"J\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"194148\",\"0.0-5.0\",\"\",\"\",\"2-1\",\"6464\",\"39\",\"1\",\"Training\",\"Stims/Figures/74-C-20-4.bmp\",\"saha:za\",\"Right\",\"39\",\"1\",\"2\",\"3A\",\"C2\",\"J\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"204037\",\"0.0-6.0\",\"\",\"\",\"2-1\",\"8368\",\"38\",\"0\",\"Training\",\"Stims/Figures/85-C-20-2.bmp\",\"saha:za\",\"Down\",\"40\",\"1\",\"3\",\"3A\",\"C2\",\"J\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"212459\",\"0.0-7.0\",\"\",\"\",\"2-1\",\"6908\",\"37\",\"0\",\"Training\",\"Stims/Figures/74-J-10-4.bmp\",\"fashasha\",\"Left\",\"39\",\"1\",\"4\",\"3A\",\"C1\",\"J\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"219744\",\"0.0-8.0\",\"\",\"\",\"2-1\",\"5768\",\"37\",\"1\",\"Training\",\"Stims/Figures/100-C-30-3.bmp\",\"saha:za\",\"Left\",\"37\",\"1\",\"5\",\"3A\",\"C2\",\"J\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"228219\",\"0.0-9.0\",\"\",\"\",\"2-1\",\"6957\",\"38\",\"1\",\"Training\",\"Stims/Figures/118-C-20-2.bmp\",\"saha:za\",\"Up\",\"38\",\"1\",\"6\",\"3A\",\"C2\",\"J\",\"6\"
