\"rt\",\"key_press\",\"trial_type\",\"trial_index\",\"time_elapsed\",\"internal_node_id\",\"view_history\",\"responses\",\"Id\",\"Rt\",\"ResKeyCode\",\"ResCorr\",\"TrialType2\",\"Image\",\"Label\",\"Location\",\"CorrectResponse\",\"Block\",\"BlockTrial\",\"Condition\",\"LabelType\",\"Subcondition\",\"trialNum\"
\"53151\",\"32\",\"text\",\"0\",\"53183\",\"0.0-0.0-0.0\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"75147\",\"\",\"instructions\",\"1\",\"128340\",\"0.0-1.0\",\"[{\"\"page_index\"\":0,\"\"viewing_time\"\":75143}]\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"20845\",\"\",\"survey-multi-choice\",\"2\",\"149280\",\"0.0-2.0\",\"\",\"{\"\"Q0\"\":\"\"Da\"\",\"\"Q1\"\":\"\"Da\"\",\"\"Q2\"\":\"\"Da\"\",\"\"Q3\"\":\"\"Da\"\",\"\"Q4\"\":\"\"Da\"\",\"\"Q5\"\":\"\"Da\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"bio\",\"3\",\"158624\",\"0.0-3.0\",\"\",\"{\"\"age\"\":\"\"20\"\",\"\"gender\"\":\"\"f\"\",\"\"specify\"\":\"\"\"\"}\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\",\"\"
\"\",\"\",\"approach-retreat\",\"4\",\"172071\",\"0.0-4.0\",\"\",\"\",\"1-4\",\"11933\",\"37\",\"0\",\"Training\",\"Stims/Figures/7-J-10-4.bmp\",\"nalana\",\"Right\",\"39\",\"1\",\"1\",\"5\",\"S\",\"C\",\"1\"
\"\",\"\",\"approach-retreat\",\"5\",\"180430\",\"0.0-5.0\",\"\",\"\",\"1-4\",\"6829\",\"40\",\"0\",\"Training\",\"Stims/Figures/144-J-10-3.bmp\",\"na:lana\",\"Up\",\"38\",\"1\",\"2\",\"5\",\"S\",\"C\",\"2\"
\"\",\"\",\"approach-retreat\",\"6\",\"187539\",\"0.0-6.0\",\"\",\"\",\"1-4\",\"5571\",\"38\",\"1\",\"Training\",\"Stims/Figures/111-C-30-3.bmp\",\"papata\",\"Down\",\"38\",\"1\",\"3\",\"5\",\"P\",\"C\",\"3\"
\"\",\"\",\"approach-retreat\",\"7\",\"196082\",\"0.0-7.0\",\"\",\"\",\"1-4\",\"7028\",\"40\",\"1\",\"Training\",\"Stims/Figures/85-J-0-2.bmp\",\"ma:la:na\",\"Down\",\"40\",\"1\",\"4\",\"5\",\"S\",\"C\",\"4\"
\"\",\"\",\"approach-retreat\",\"8\",\"207597\",\"0.0-8.0\",\"\",\"\",\"1-4\",\"9986\",\"38\",\"1\",\"Training\",\"Stims/Figures/87-J-10-4.bmp\",\"mamana\",\"Up\",\"38\",\"1\",\"5\",\"5\",\"S\",\"C\",\"5\"
\"\",\"\",\"approach-retreat\",\"9\",\"216686\",\"0.0-9.0\",\"\",\"\",\"1-4\",\"7558\",\"39\",\"1\",\"Training\",\"Stims/Figures/93-J-0-1.bmp\",\"mala:na\",\"Right\",\"39\",\"1\",\"6\",\"5\",\"S\",\"C\",\"6\"
