"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	49	"Training"	4	1	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	50	"Training"	4	2	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	51	"Training"	4	3	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	52	"Training"	4	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	53	"Training"	4	5	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	54	"Training"	4	6	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	55	"Training"	4	7	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	56	"Training"	4	8	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	57	"Training"	4	9	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	58	"Training"	4	10	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	59	"Training"	4	11	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	60	"Training"	4	12	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	61	"Training"	4	13	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	62	"Training"	4	14	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	63	"Training"	4	15	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	64	"Training"	4	16	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	65	"Training"	5	1	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	66	"Training"	5	2	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	67	"Training"	5	3	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	68	"Training"	5	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	69	"Training"	5	5	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	70	"Training"	5	6	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	71	"Training"	5	7	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	72	"Training"	5	8	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	73	"Training"	5	9	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	74	"Training"	5	10	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	75	"Training"	5	11	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	76	"Training"	5	12	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	77	"Training"	5	13	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	78	"Training"	5	14	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	79	"Training"	5	15	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	80	"Training"	5	16	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	81	"Training"	6	1	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	82	"Training"	6	2	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	83	"Training"	6	3	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	84	"Training"	6	4	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
