"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	26	"Training"	2	10	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	27	"Training"	2	11	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	28	"Training"	2	12	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	29	"Training"	2	13	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	30	"Training"	2	14	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	31	"Training"	2	15	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	32	"Training"	2	16	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	33	"Training"	3	1	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	34	"Training"	3	2	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	35	"Training"	3	3	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	36	"Training"	3	4	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	37	"Training"	3	5	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	38	"Training"	3	6	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	39	"Training"	3	7	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	40	"Training"	3	8	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	41	"Training"	3	9	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	42	"Training"	3	10	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	43	"Training"	3	11	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	44	"Training"	3	12	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	45	"Training"	3	13	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	46	"Training"	3	14	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	47	"Training"	3	15	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	48	"Training"	3	16	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	49	"Training"	4	1	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	50	"Training"	4	2	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	51	"Training"	4	3	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	52	"Training"	4	4	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	53	"Training"	4	5	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	54	"Training"	4	6	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	55	"Training"	4	7	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	56	"Training"	4	8	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	57	"Training"	4	9	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	58	"Training"	4	10	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
