"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"fasha:sha"	"118-J-0-2"	"118"	"J"	"0"	"2"	78	"Training"	5	14	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"saha:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	79	"Training"	5	15	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	80	"Training"	5	16	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"fasha:sha"	"86-J-0-1"	"86"	"J"	"0"	"1"	81	"Training"	6	1	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"fasha:sha"	"128-J-10-3"	"128"	"J"	"10"	"3"	82	"Training"	6	2	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"saha:ha"	"87-C-20-4"	"87"	"C"	"20"	"4"	83	"Training"	6	3	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"fasha:sha"	"144-J-10-3"	"144"	"J"	"10"	"3"	84	"Training"	6	4	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	85	"Training"	6	5	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	86	"Training"	6	6	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"fasha:sha"	"118-J-0-2"	"118"	"J"	"0"	"2"	87	"Training"	6	7	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"saha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	88	"Training"	6	8	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	89	"Training"	6	9	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"fasha:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	90	"Training"	6	10	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	91	"Training"	6	11	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"saha:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	92	"Training"	6	12	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"71-C-30-1"	"71"	"C"	"30"	"1"	93	"Training"	6	13	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"saha:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	94	"Training"	6	14	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	95	"Training"	6	15	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"74-J-10-4"	"74"	"J"	"10"	"4"	96	"Training"	6	16	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	97	"Training"	7	1	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"saha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	98	"Training"	7	2	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	99	"Training"	7	3	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"86-J-0-1"	"86"	"J"	"0"	"1"	100	"Training"	7	4	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"fasha:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	101	"Training"	7	5	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"saha:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	102	"Training"	7	6	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"128-J-10-3"	"128"	"J"	"10"	"3"	103	"Training"	7	7	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"saha:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	104	"Training"	7	8	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"saha:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	105	"Training"	7	9	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"fasha:sha"	"118-J-0-2"	"118"	"J"	"0"	"2"	106	"Training"	7	10	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"fasha:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	107	"Training"	7	11	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"saha:ha"	"71-C-30-1"	"71"	"C"	"30"	"1"	108	"Training"	7	12	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"fasha:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	109	"Training"	7	13	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"144-J-10-3"	"144"	"J"	"10"	"3"	110	"Training"	7	14	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"fasha:sha"	"74-J-10-4"	"74"	"J"	"10"	"4"	111	"Training"	7	15	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"saha:ha"	"87-C-20-4"	"87"	"C"	"20"	"4"	112	"Training"	7	16	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"fasha:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	113	"Training"	8	1	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"saha:ha"	"87-C-20-4"	"87"	"C"	"20"	"4"	114	"Training"	8	2	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	115	"Training"	8	3	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"fasha:sha"	"86-J-0-1"	"86"	"J"	"0"	"1"	116	"Training"	8	4	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"saha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	117	"Training"	8	5	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	118	"Training"	8	6	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	119	"Training"	8	7	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"saha:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	120	"Training"	8	8	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
