"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	46	"Training"	3	14	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	47	"Training"	3	15	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	48	"Training"	3	16	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	49	"Training"	4	1	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	50	"Training"	4	2	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	51	"Training"	4	3	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	52	"Training"	4	4	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	53	"Training"	4	5	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	54	"Training"	4	6	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	55	"Training"	4	7	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	56	"Training"	4	8	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	57	"Training"	4	9	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	58	"Training"	4	10	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	59	"Training"	4	11	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	60	"Training"	4	12	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	61	"Training"	4	13	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	62	"Training"	4	14	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	63	"Training"	4	15	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	64	"Training"	4	16	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	65	"Training"	5	1	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	66	"Training"	5	2	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	67	"Training"	5	3	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	68	"Training"	5	4	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	69	"Training"	5	5	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	70	"Training"	5	6	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	71	"Training"	5	7	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	72	"Training"	5	8	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	73	"Training"	5	9	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	74	"Training"	5	10	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	75	"Training"	5	11	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	76	"Training"	5	12	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	77	"Training"	5	13	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	78	"Training"	5	14	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	79	"Training"	5	15	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	80	"Training"	5	16	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	81	"Training"	6	1	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	82	"Training"	6	2	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
