"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","view_history","responses","Id","Rt","ResKeyCode","ResCorr","TrialType2","Image","Label","Location","CorrectResponse","Block","BlockTrial","Condition","LabelType","Subcondition","trialNum"
"2841","32","text","0","2844","0.0-0.0-0.0","","","","","","","","","","","","","","","","",""
"40961","","instructions","1","43807","0.0-1.0","[{""page_index"":0,""viewing_time"":40960}]","","","","","","","","","","","","","","","",""
"6968","","survey-multi-choice","2","50789","0.0-2.0","","{""Q0"":""Da"",""Q1"":""Da"",""Q2"":""Da"",""Q3"":""Da"",""Q4"":""Da"",""Q5"":""Da""}","","","","","","","","","","","","","","",""
"","","bio","3","56407","0.0-3.0","","{""age"":""30"",""gender"":""f"",""specify"":""""}","","","","","","","","","","","","","","",""
"","","approach-retreat","4","66874","0.0-4.0","","","1-2","8958","37","1","Training","Stims/Figures/71-C-30-1.bmp","nala:na","Right","37","0","0","0","","","1"
"","","approach-retreat","5","72578","0.0-5.0","","","1-2","4193","40","1","Training","Stims/Figures/71-J-0-1.bmp","tapaka","Down","40","0","0","0","","","2"
"","","approach-retreat","6","78565","0.0-6.0","","","1-2","4475","39","1","Training","Stims/Figures/74-C-20-4.bmp","nala:na","Left","39","0","0","0","","","3"
"3286","","instructions","7","81851","0.0-7.0","[{""page_index"":0,""viewing_time"":3285}]","","","","","","","","","","","","","","","",""
"","","approach-retreat","8","87858","0.0-8.0","","","1-2","4497","38","1","Testing","Stims/Figures/84-J-0-2.bmp","tapaka","Up","38","1","1","1","P","C","1"
"","","approach-retreat","9","93781","0.0-9.0","","","1-2","4416","37","1","Testing","Stims/Figures/71-J-0-1.bmp","tapaka","Left","37","1","2","1","P","C","2"
"","","approach-retreat","10","99635","0.0-10.0","","","1-2","4346","40","0","Testing","Stims/Figures/74-J-10-4.bmp","tapaka","Up","38","1","3","1","P","C","3"
"7845","","survey-text","11","107483","0.0-11.0","","{""Q0"":""978582d""}","","","","","","","","","","","","","","",""
